name1,type1,ref1,name2,type2,ref2,nb_ints,nb_multi,p_value,fdr,in_libs,strand1,meanleft1,meanright1,meanleft2,meanright2,strand2,meanlength1,meanlength2,minleft1,maxright1,minleft2,maxright2,nms1,nms2,meanmiss1,meanmiss2,relmean1,relmean2,relmin1,relmax1,relmin2,relmax2
VC2109:VC2111,IGR,NC_002505,VC2109,CDS,NC_002505,5,1,4.332517585989571e-9,2.4473725661448143e-7,1,-,2268027,2268066,2266637,2266673,-,40,37,2267687,2268406,2266173,2267296,0.2,0.4,0.2,0.8,0.7607,0.5719,0.5404,0.9587,0.057,0.9851
VCA0443,3UTR,NC_002506,VCA0387,5UTR,NC_002506,5,0,5.85872778211951e-10,3.645172396829069e-8,2,+,399197,399241,366095,366130,+,45,36,399195,399246,365958,366520,0.6,0.4,1.0,0.4,1.0,0.0,1.0,1.0,0.0,0.6857
VC1791,CDS,NC_002505,VCA0507,CDS,NC_002506,5,0,3.6906810877121033e-10,2.3384758879343134e-8,2,-,1939002,1939040,435582,435612,+,40,31,1938747,1939318,435469,435741,0.0,0.0,0.0,0.0,0.7475,0.5605,0.4433,0.9923,0.1453,0.936
VC1774,CDS,NC_002505,Vcr064,sRNA,NC_002505,5,0,0.0009651069342751039,0.015391051538673822,1,-,1924426,1924467,1595736,1595770,-,42,36,1924357,1924540,1595730,1595777,0.2,0.0,0.2,0.0,0.54,0.4432,0.4411,0.5997,0.3514,0.9865
VC1767,CDS,NC_002505,VC1766,CDS,NC_002505,5,0,2.2919241963049183e-8,1.1808413615411516e-6,2,-,1911684,1911717,1910251,1910286,-,34,36,1911153,1912285,1909660,1910855,0.2,0.2,0.2,0.2,0.4232,0.2968,0.0,0.7996,0.011,0.6113
VC1887,CDS,NC_002505,VC1888,CDS,NC_002505,5,0,6.251096001649077e-11,4.237560386604437e-9,2,+,2034316,2034358,2036517,2036551,+,43,34,2034093,2034950,2036017,2037018,0.2,0.2,0.8,0.2,0.385,0.6421,0.0538,1.0,0.401,0.8834
VC0655,CDS,NC_002505,Vcr220,sRNA,NC_002505,5,0,0.0007544652593008111,0.012680293014146716,2,+,700244,700288,2653950,2653983,+,45,34,700204,700391,2653867,2654007,0.4,0.0,0.4,0.0,0.3321,0.5778,0.1797,0.5191,0.0,1.0
VCA0791,CDS,NC_002506,VC1790,CDS,NC_002505,5,0,4.4187091555149087e-10,2.7782607298802418e-8,1,-,736546,736586,1938486,1938513,-,41,28,736407,736629,1938416,1938622,0.2,0.0,0.4,0.0,0.1108,0.636,0.0161,0.2706,0.3198,0.9186
flgB,CDS,NC_002505,flgE,CDS,NC_002505,5,1,1.5996534291250984e-9,9.505635668437861e-8,2,-,2346942,2346978,2344775,2344805,-,37,31,2346828,2347037,2344143,2345366,0.4,0.0,0.6,0.0,0.1529,0.481,0.0,0.4405,0.0506,0.9885
VC0267:VC0271,IGR,NC_002505,Vcr101,sRNA,NC_002506,5,0,0.003308847953322797,0.03778159138402413,2,-,274259,274282,642222,642272,-,24,51,274151,274384,642204,642275,0.2,0.0,0.2,0.0,0.7921,0.0282,0.7524,0.8264,0.0,0.9859
VC2264:VC2279,IGR,NC_002505,Vcr064,sRNA,NC_002505,5,0,0.0017956597526085961,0.024635958968103805,2,+,2432146,2432188,1595734,1595769,-,43,36,2432096,2432244,1595729,1595779,0.2,0.0,0.2,0.0,0.8653,0.9378,0.8584,0.8696,0.3243,1.0
VC2564,CDS,NC_002505,VC0108,CDS,NC_002505,5,0,1.623587823146564e-7,7.442732300166984e-6,1,-,2747163,2747204,105591,105624,+,42,34,2746582,2747348,105378,105679,0.0,0.0,0.0,0.0,0.2447,0.9008,0.1107,0.665,0.8131,0.9205
VC0146,CDS,NC_002505,Vcr001,sRNA,NC_002505,5,0,0.0028687560286254268,0.034236678394799346,2,-,136426,136468,21903,21938,+,43,36,136188,136676,21899,21940,0.4,0.2,0.8,0.2,0.5409,0.935,0.1235,0.9382,0.0,0.975
flgF,CDS,NC_002505,flgD,CDS,NC_002505,5,0,6.271657229304187e-11,4.250398653744504e-9,1,-,2343706,2343750,2345611,2345646,-,45,36,2343654,2343769,2345552,2345799,0.0,0.0,0.0,0.0,0.3191,0.7378,0.235,0.3885,0.5219,0.8713
VC2201,CDS,NC_002505,VC0846,3UTR,NC_002505,5,1,0.00016798555639410424,0.0036976161920338224,2,-,2347422,2347462,911332,911357,-,41,25,2347349,2347614,911317,911367,0.2,0.0,0.8,0.0,0.7582,1.0,0.526,0.8464,1.0,1.0
VC0870,CDS,NC_002505,VCA0490,CDS,NC_002506,5,0,9.033943690242814e-10,5.5005209400072804e-8,2,+,936168,936206,427147,427179,+,39,33,935929,936418,426689,427400,0.2,0.0,0.2,0.0,0.6609,0.8055,0.0275,1.0,0.3064,1.0
VC2529,CDS,NC_002505,VC2534,CDS,NC_002505,5,0,3.782940142823873e-7,1.64518012982045e-5,2,+,2712226,2712290,2716356,2716390,+,65,35,2712142,2712462,2715450,2716633,0.8,0.0,0.8,0.0,0.2596,0.6622,0.1586,0.3773,0.0,0.8655
VCA0173,CDS,NC_002506,Vcr001,sRNA,NC_002505,5,0,0.0035356915418737786,0.039510598780025254,2,-,190381,190424,21903,21938,+,45,35,190236,190543,21900,21940,0.2,0.0,0.2,0.0,0.5664,0.915,0.2336,0.8627,0.0,0.975
VC2336:VC2338,IGR,NC_002505,VC2338,CDS,NC_002505,5,0,1.838343687330063e-12,1.4014267474626738e-10,2,-,2486681,2486757,2488629,2488659,-,78,32,2486558,2486964,2488125,2489190,0.4,0.0,0.4,0.0,0.8602,0.6309,0.4813,1.0,0.4615,0.8015
VC1009,CDS,NC_002505,VC1012,CDS,NC_002505,5,0,4.482583661258499e-7,1.923267021259734e-5,2,-,1079634,1079665,1081165,1081197,-,32,33,1079418,1079758,1081001,1081368,0.0,0.0,0.0,0.0,0.2459,0.7523,0.0,0.7364,0.5058,1.0
VCA0055,CDS,NC_002506,Vcr001,sRNA,NC_002505,5,1,0.000764886631602194,0.012808599259812295,2,+,62422,62456,21904,21939,+,36,36,62352,62500,21903,21940,0.6,0.2,0.6,0.2,0.1231,0.08,0.0155,0.1684,0.05,0.975
VCA0105,5UTR,NC_002506,Vcr101,sRNA,NC_002506,5,0,2.3434969630004476e-8,1.2057524337015287e-6,1,+,114966,114998,642215,642257,-,33,43,114963,115000,642203,642275,0.4,0.0,0.4,0.0,0.0,0.8366,0.0,0.0,0.0,1.0
VCA0508,CDS,NC_002506,VC1789,CDS,NC_002505,5,0,4.13442901311802e-11,2.8416686759619384e-9,2,+,435926,435965,1938058,1938091,-,41,33,435769,436376,1937842,1938382,0.6,0.2,0.8,0.2,0.2356,0.3814,0.0103,0.7064,0.0103,0.6296
VC0813,CDS,NC_002505,VCA0543,3UTR,NC_002506,5,5,4.3971097736203555e-6,0.00015451646669879194,1,-,870389,870413,479944,479964,+,24,22,870386,870414,479938,479976,0.4,0.0,0.4,0.0,0.0028,1.0,0.0,0.0087,1.0,1.0
galK,CDS,NC_002505,VC1588:galM,IGR,NC_002505,5,0,0.00023636329775414885,0.004934429993132102,2,-,1707450,1707485,1705515,1705545,-,36,30,1707136,1707763,1705392,1705604,0.2,0.0,0.2,0.0,0.6176,0.0226,0.3607,0.8759,0.0121,0.0494
deoD,CDS,NC_002505,VC2350,CDS,NC_002505,5,1,0.00018343408164323536,0.003978485803045801,1,-,2503908,2503994,2507123,2507157,-,87,36,2503753,2504256,2507013,2507460,0.6,0.0,1.2,0.0,0.563,0.8891,0.0828,0.7766,0.5006,1.0
miaA,CDS,NC_002505,artP,5UTR,NC_002506,5,0,3.224639598954834e-11,2.2398632262832995e-9,1,+,369863,369904,704611,704646,-,41,36,369788,369999,704611,704647,0.2,0.0,0.2,0.0,0.9227,0.0,0.8004,1.0,0.0,0.0
Vcr013,sRNA,NC_002505,VadR,sRNA,NC_002506,5,0,7.616585151053554e-5,0.0018862299940545664,1,-,178955,178987,3240,3277,+,34,38,178951,178988,3224,3284,0.4,0.0,0.4,0.0,1.0,0.9084,0.6701,1.0,0.2651,0.988
VC1037,CDS,NC_002505,Vcr230,sRNA,NC_002506,5,0,2.6153718964376856e-5,0.0007566250418816592,1,+,1105053,1105097,938035,938066,+,45,32,1105042,1105139,938033,938066,0.8,0.2,1.0,0.2,0.5214,0.5694,0.4739,0.5584,0.5417,1.0
VC0264,CDS,NC_002505,VC0258:VC0262,IGR,NC_002505,5,0,0.00022709062677411348,0.004762866322790533,2,+,269520,269559,266673,266705,+,40,33,269072,270074,265893,267279,0.4,0.0,0.6,0.0,0.3592,0.775,0.0029,0.7359,0.5005,0.988
VC2383:IGR3,IGR,NC_002505,GcvB,sRNA,NC_002505,5,0,0.004789873149254375,0.04845685938113098,2,+,2548882,2548919,954752,954787,-,39,36,2548835,2548987,954718,954839,0.2,0.0,0.4,0.0,0.4269,0.8314,0.25,0.5693,0.4069,1.0
fliG,CDS,NC_002505,VC2128,CDS,NC_002505,5,1,1.5823314637267213e-5,0.00048784269846302526,2,-,2285885,2285924,2282263,2282295,-,40,34,2285569,2286488,2281046,2282668,0.6,0.0,0.6,0.0,0.6558,0.1936,0.0793,0.9579,0.0094,0.8108
VC0059,CDS,NC_002505,VC0158:16Sb,IGR,NC_002505,5,3,1.2091438206086804e-5,0.0003843216902545515,2,+,53602,53628,150937,150969,+,27,33,53466,53727,150883,150997,0.2,0.0,0.2,0.0,0.9371,0.8661,0.0,1.0,0.8066,0.9326
VC0492,CDS,NC_002505,VC0493,CDS,NC_002505,5,2,0.003229825647859378,0.037177484651227895,1,-,526364,526390,527833,527861,-,26,29,525952,526578,527528,528185,0.2,0.0,0.2,0.0,0.3642,0.067,0.181,0.7178,0.0,0.448
flhF,CDS,NC_002505,VC2063,CDS,NC_002505,5,0,6.570858511692483e-5,0.0016643950932958068,2,-,2223426,2223466,2219369,2219421,-,40,53,2222844,2223847,2219069,2219874,0.4,0.2,0.4,0.2,0.5849,0.2379,0.302,0.9765,0.0458,0.3874
VCA0275,CDS,NC_002506,VC0254,CDS,NC_002505,5,0,1.1163244941607709e-7,5.240263244211288e-6,2,-,292657,292701,260853,260887,+,45,35,292643,292727,260723,261314,0.0,0.0,0.0,0.0,0.1021,0.0832,0.0,0.135,0.0,0.4623
glpA,CDS,NC_002506,Vcr230,sRNA,NC_002506,5,0,0.0001494823658966927,0.003346006022550162,2,+,692278,692311,938022,938066,+,34,45,691571,692776,938003,938066,0.2,0.2,0.4,0.2,0.645,0.3944,0.1948,0.9282,0.125,1.0
VCA0806:VCA0808,IGR,NC_002506,rpsR,CDS,NC_002505,5,0,1.4850851166397655e-14,1.3155182286008465e-12,2,-,751991,752033,384885,384914,+,43,30,751980,752035,384881,384932,0.0,0.4,0.0,0.4,0.529,0.1172,0.4674,0.5437,0.0,0.1982
VC1576,CDS,NC_002505,VC2261,3UTR,NC_002505,5,0,7.821038676317531e-9,4.2670681269706006e-7,2,-,1687214,1687247,2417327,2417347,+,33,22,1687214,1687249,2417326,2417349,0.0,0.0,0.0,0.0,0.2132,1.0,0.1041,0.2145,1.0,1.0
VC2718:VC2723,IGR,NC_002505,VC2718,CDS,NC_002505,5,1,5.841695643919342e-11,3.973399719245133e-9,2,-,2894861,2894899,2893298,2893325,-,39,28,2894490,2895194,2893126,2893683,0.4,0.0,0.8,0.0,0.6858,0.7035,0.574,0.8107,0.2593,0.9504
tdh,CDS,NC_002506,VCA0886,CDS,NC_002506,5,0,1.2114175231842712e-12,9.357566256865775e-11,2,-,838068,838104,839586,839645,-,36,59,837766,838519,838933,840216,0.2,0.0,0.2,0.0,0.8289,0.3975,0.3919,1.0,0.0,0.9941
VC1418,CDS,NC_002505,VCA0543,3UTR,NC_002506,5,4,0.0015288174225004006,0.02191614298923698,2,+,1515657,1515681,479944,479967,+,25,24,1515621,1515829,479929,479970,0.8,0.0,0.8,0.0,0.5557,1.0,0.5247,0.6327,1.0,1.0
VC0676:rpsT,IGR,NC_002505,Vcr043,sRNA,NC_002505,5,0,0.0018268368458889904,0.024924014943571254,1,-,724914,724936,1114631,1114728,+,23,98,724914,724937,1114608,1114748,0.0,0.0,0.0,0.0,0.2715,0.8692,0.2549,0.2716,0.1132,0.9937
VCA1026,CDS,NC_002506,TarB,sRNA,NC_002505,5,1,0.0028892296327578987,0.03440764456993433,2,-,974255,974293,911234,911269,-,39,36,973487,974506,911232,911275,0.2,0.0,0.2,0.0,0.2251,0.5816,0.0078,0.8885,0.5172,1.0
VC0438,CDS,NC_002505,obgE,CDS,NC_002505,5,0,0.0007067780925998001,0.012062244803317296,2,+,468913,468950,467590,467625,+,38,36,468835,469031,467239,467754,0.0,0.0,0.0,0.0,0.5754,0.2782,0.443,0.6686,0.0,0.4181
VCA0892,3UTR,NC_002506,Vcr226,sRNA,NC_002506,5,0,0.0034717788279696486,0.03905631896847131,2,-,845010,845040,334458,334514,+,31,57,844977,845093,334437,334515,0.4,0.2,0.4,0.2,1.0,0.9949,0.902,1.0,0.339,1.0
VC1628,CDS,NC_002505,VC1629,CDS,NC_002505,5,0,8.388360349488101e-9,4.5566610221150243e-7,2,-,1752235,1752275,1753863,1753897,-,41,35,1752113,1752523,1753149,1754289,0.4,0.2,0.4,0.2,0.2914,0.468,0.034,0.4007,0.312,0.7661
VCA0356,CDS,NC_002506,Vcr214,sRNA,NC_002505,5,0,0.0010850876029654267,0.016834172035025977,2,+,347600,347644,2376092,2376124,+,45,33,347332,347944,2376036,2376142,0.4,0.0,0.4,0.0,0.475,0.5614,0.0339,0.8996,0.0702,1.0
VCA0791,CDS,NC_002506,Vcr209:Vcr057,IGR,NC_002505,5,0,1.1245582519660601e-11,8.061396136979581e-10,2,-,735894,735933,1578400,1578435,+,40,36,735848,736015,1578370,1578531,0.2,0.0,0.2,0.0,0.8592,0.5959,0.7202,0.9117,0.4856,0.758
VCA0778,CDS,NC_002506,Vcr229,sRNA,NC_002506,5,0,0.002485537912270841,0.031058928543207687,2,+,720354,720389,897632,897698,+,36,67,720273,720420,897525,897723,0.2,0.2,0.2,0.6,0.7494,0.5286,0.6243,0.7826,0.0,0.9849
VCA0382a:VCA0387,IGR,NC_002506,VCA0310,CDS,NC_002506,5,0,1.0705708139677429e-13,8.896640459970453e-12,2,+,365523,365564,322362,322394,+,42,33,365461,365612,322128,322798,0.8,0.0,0.8,0.0,0.7416,0.5332,0.6686,0.7755,0.0,1.0
VC0891:GcvB,IGR,NC_002505,Vcr214,sRNA,NC_002505,5,0,9.887835834655297e-6,0.00032149826899479945,2,-,954201,954243,2376098,2376131,+,43,34,952709,954615,2376060,2376143,0.6,0.0,0.6,0.0,0.1272,0.9,0.0251,0.4946,0.2807,1.0
VCA0316,CDS,NC_002506,VCA0417,CDS,NC_002506,5,0,2.6345498562189284e-13,2.139801816088116e-11,2,+,324873,324915,384331,384364,+,43,34,324690,325049,383840,384700,0.4,0.0,0.4,0.0,0.6769,0.7448,0.2575,0.9272,0.0,1.0
VC1311,3UTR,NC_002505,Vcr064,sRNA,NC_002505,5,0,0.0009274009237302066,0.014905815821076297,2,-,1392713,1392754,1595736,1595770,-,42,34,1392677,1392782,1595729,1595786,0.4,0.4,0.8,0.4,1.0,0.4486,0.9374,1.0,0.2297,1.0
VCA1013:VCA1016,IGR,NC_002506,VCA1017,CDS,NC_002506,5,0,2.0922922993868056e-18,2.3400886764495377e-16,2,-,964445,964480,965885,965910,-,36,27,963877,964716,965729,966060,0.4,0.2,1.8,0.2,0.3617,0.3649,0.1663,0.7703,0.0486,0.7484
VCA0751:tRNA-Cys-2,IGR,NC_002506,VCA0768,CDS,NC_002506,5,0,0.0008175242140461198,0.013482232138607641,2,-,698152,698189,712088,712120,-,38,33,696732,698828,711684,712382,0.0,0.4,0.0,0.4,0.5019,0.4715,0.2612,1.0,0.265,0.8155
VCA0307,CDS,NC_002506,Vcr214,sRNA,NC_002505,5,0,0.0001755219329181874,0.0038335436123398026,2,+,319180,319215,2376095,2376130,+,36,36,319136,319244,2376056,2376143,0.0,0.2,0.0,0.2,0.1365,0.5895,0.0192,0.1787,0.2456,1.0
VC0027,CDS,NC_002505,VC0031,CDS,NC_002505,5,0,2.3525882772294235e-5,0.0006900670947062078,2,-,24486,24525,28539,28571,-,39,33,24082,24654,27964,29557,0.2,0.0,0.2,0.0,0.1969,0.5855,0.0875,0.4608,0.0,0.9544
VC2623,CDS,NC_002505,TarA,sRNA,NC_002505,5,0,2.2453653164401092e-7,1.0086507544029717e-5,2,-,2794885,2794923,888556,888586,-,39,31,2794180,2795266,888549,888592,0.4,0.2,0.8,0.4,0.3919,0.6469,0.0167,1.0,0.5816,1.0
VC0852,CDS,NC_002505,recA,CDS,NC_002505,5,0,5.028506413092706e-7,2.139622943999779e-5,1,-,917515,917551,574845,574886,+,37,41,916819,918409,574621,574987,0.0,0.0,0.0,0.0,0.5303,0.1784,0.0,0.9483,0.0,0.2735
cysB:VC1911,IGR,NC_002505,Vcr101,sRNA,NC_002506,5,0,1.5646645330494972e-7,7.188976211075008e-6,2,-,2059394,2059438,642212,642245,-,45,33,2059014,2060718,642203,642267,0.6,0.0,0.6,0.0,0.772,0.4113,0.0367,0.9833,0.0986,1.0
VC2732,CDS,NC_002505,VC2729,CDS,NC_002505,5,0,1.89639892039616e-7,8.600018074996692e-6,2,-,2904350,2904389,2901615,2901650,-,41,36,2904077,2904741,2901462,2901739,0.0,0.0,0.0,0.0,0.5488,0.4853,0.2899,0.7293,0.3322,0.8065
VCA0522,CDS,NC_002506,VCA0520,CDS,NC_002506,5,0,2.3468762041835482e-6,8.746922485703273e-5,2,+,455754,455795,451484,451520,+,42,37,455447,456739,451311,451592,0.2,0.2,0.2,0.8,0.5151,0.9032,0.3461,0.9733,0.7515,0.9982
VC1232,CDS,NC_002505,TarB,sRNA,NC_002505,5,0,4.1538880107386114e-5,0.0011268808193671412,2,-,1306363,1306407,911237,911272,-,45,36,1306351,1306411,911233,911275,0.4,0.0,0.4,0.0,0.6359,0.5494,0.5653,0.6543,0.5172,1.0
oppB,CDS,NC_002505,VC1093,CDS,NC_002505,5,1,1.3223023809600697e-11,9.435029113634917e-10,2,+,1160639,1160675,1162132,1162163,+,37,32,1160372,1161122,1162070,1162233,0.2,0.2,0.4,0.2,0.2472,0.8317,0.0,0.7326,0.7627,0.9435
djlA,5UTR,NC_002505,Vcr220,sRNA,NC_002505,5,0,0.003013821757927458,0.03547772339664134,2,+,477213,477250,2653966,2653998,+,38,33,477162,477378,2653955,2654007,0.2,0.2,0.2,0.2,0.0,0.6948,0.0,0.0,0.6148,1.0
lamB,5UTR,NC_002506,VC1731,3UTR,NC_002505,5,0,1.2581780541445526e-6,4.9580771019777595e-5,2,-,977033,977065,1870417,1870449,+,33,33,977031,977072,1870416,1870454,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.9274,1.0
VC0144,CDS,NC_002505,Vcr230,sRNA,NC_002506,5,0,0.004686703143543042,0.04778036668782291,2,+,135342,135402,938027,938061,+,61,35,135202,135714,938005,938066,0.4,0.0,0.4,0.0,0.3049,0.4556,0.0,0.8013,0.1528,1.0
VCA0575,5UTR,NC_002506,TarB,sRNA,NC_002505,5,0,0.00011275729178999399,0.0026370809588924693,2,-,514849,514881,911234,911270,-,33,37,514835,514901,911232,911280,0.4,0.2,0.4,0.2,0.0,0.5747,0.0,0.0,0.4598,1.0
clpS,CDS,NC_002505,clpA,CDS,NC_002505,5,0,4.476747191105008e-9,2.5228608627290717e-7,2,+,1212842,1212877,1214608,1214643,+,37,36,1212619,1212940,1214518,1214975,0.0,0.0,0.0,0.0,0.6481,0.6956,0.0,0.8438,0.6559,0.8573
VC0231,CDS,NC_002505,VC0229,CDS,NC_002505,5,2,4.306348626861414e-9,2.4346903524157093e-7,2,-,235857,235893,234135,234170,-,37,36,235423,236265,233771,234543,0.2,0.0,0.2,0.0,0.672,0.4637,0.4144,0.9463,0.0624,0.8934
VC1882,CDS,NC_002505,VC1884,CDS,NC_002505,5,0,3.703794640358849e-11,2.5577665613279085e-9,2,-,2027533,2027571,2029123,2029196,-,39,74,2027403,2027691,2028603,2029701,0.2,0.0,0.2,0.0,0.2158,0.4141,0.0884,0.3199,0.0,0.9
VC1858,3UTR,NC_002505,Vcr091,sRNA,NC_002506,5,0,3.6326102941852724e-8,1.8242236246702601e-6,2,+,1997894,1997936,82960,82992,+,43,33,1997893,1997939,82959,82996,0.0,0.6,0.0,0.8,1.0,0.0269,0.8538,1.0,0.0,0.7115
ispG,CDS,NC_002505,hisS,CDS,NC_002505,5,0,1.1362055791917393e-6,4.5120418556207795e-5,2,+,811717,811750,813051,813083,+,34,33,811331,812206,812667,813406,0.6,0.0,1.0,0.0,0.5858,0.6368,0.215,0.9894,0.3336,0.9164
VC0623,CDS,NC_002505,VC0624,CDS,NC_002505,5,0,3.441243244285174e-12,2.5614917069574473e-10,2,-,662097,662139,663224,663253,-,43,30,661878,662451,663023,663554,0.2,0.2,0.4,0.2,0.7401,0.6988,0.3933,0.954,0.4212,0.9106
VC0408,CDS,NC_002505,VCA0975,CDS,NC_002506,5,0,7.85350918378326e-5,0.0019350245838327868,2,+,434995,435034,922207,922242,-,40,36,434934,435185,922062,922515,0.2,0.0,0.2,0.0,0.3403,0.8265,0.1712,0.5966,0.6962,0.8881
lpxD,CDS,NC_002505,VC2252,CDS,NC_002505,5,0,2.4401558787213863e-5,0.0007124814517942746,1,-,2404853,2404892,2406578,2406620,-,40,43,2404535,2405206,2406117,2407610,0.4,0.2,0.6,0.2,0.6866,0.7889,0.3517,0.9877,0.3783,0.9975
rpsF,CDS,NC_002505,VC1941:tRNA-Arg-2,IGR,NC_002505,5,0,3.6092769646796547e-9,2.061498430652627e-7,2,+,384147,384213,2093280,2093304,-,67,26,384103,384451,2093278,2093306,0.2,0.4,0.2,0.4,0.0538,0.1885,0.0,0.7011,0.0622,0.1962
VC0713,CDS,NC_002505,tRNA-Glu-2:16Sg,IGR,NC_002505,5,0,4.980497269576708e-9,2.79053799636602e-7,2,+,762601,762634,2931688,2931720,-,34,33,762541,762753,2931663,2931742,0.2,0.2,0.2,0.2,0.1624,0.8235,0.0,0.7665,0.0294,1.0
VC0575,CDS,NC_002505,VC0577,CDS,NC_002505,5,1,3.434212032504083e-7,1.5019989934179695e-5,2,+,606424,606460,607721,607753,+,38,34,606168,606695,607540,607959,0.4,0.0,0.4,0.0,0.524,0.3672,0.1275,0.8426,0.0,0.8676
23Sf:tRNA-Ala-1,IGR,NC_002505,5Sg:23Sg,IGR,NC_002505,5,1,0.0012277048685806005,0.018509343280844755,2,-,2679519,2679550,2928069,2928101,-,32,32,2679484,2679604,2928052,2928128,0.6,0.2,1.2,0.2,0.4888,0.3286,0.1923,0.6119,0.1111,0.7143
murD,CDS,NC_002505,mraY,CDS,NC_002505,5,0,2.129757914263555e-6,8.010660522522299e-5,2,-,2572809,2572851,2574295,2574325,-,43,31,2572326,2573444,2574162,2574568,0.6,0.0,1.0,0.0,0.5643,0.3059,0.0885,0.9265,0.0813,0.4566
VCA0432,CDS,NC_002506,VCA0420,CDS,NC_002506,5,1,1.6566054026450954e-14,1.4605393785010042e-12,1,+,391941,391974,386546,386578,+,35,33,391894,392016,386494,386606,0.0,0.2,0.0,0.2,0.1092,0.2567,0.0,0.2051,0.0924,0.449
VCA0792,CDS,NC_002506,VC1791,CDS,NC_002505,5,0,3.3410861215390946e-9,1.9145790317601965e-7,2,-,736737,736782,1938976,1939011,-,45,36,736647,736893,1938770,1939380,0.4,0.2,0.8,0.2,0.7169,0.7388,0.2645,0.9797,0.3837,0.9702
VCA0334,3UTR,NC_002506,VCA0297,CDS,NC_002506,5,0,7.681855245637688e-12,5.570769981939642e-10,2,+,335347,335383,313931,313965,+,37,35,335187,335462,313881,314066,0.2,0.0,0.2,0.0,1.0,0.2429,0.8089,1.0,0.0,0.9835
VC1369,CDS,NC_002505,VC1370,CDS,NC_002505,5,0,1.546373845921324e-14,1.3679585480550283e-12,2,+,1459154,1459183,1460638,1460702,+,30,66,1458812,1459692,1460207,1461074,0.2,0.0,0.2,0.0,0.436,0.6648,0.0709,0.937,0.3411,0.9925
VC1458,CDS,NC_002505,VC1460,CDS,NC_002505,5,0,4.981749305716743e-18,5.45528623700471e-16,1,-,1568924,1568960,1570579,1570617,-,37,38,1568886,1569108,1570506,1570907,0.6,0.8,0.8,2.6,0.4072,0.2848,0.2535,0.4387,0.0585,0.371
VCA0301,CDS,NC_002506,VCA0314,3UTR,NC_002506,5,0,4.372460861848203e-12,3.230773711621813e-10,2,+,316180,316214,324397,324432,+,34,36,316120,316229,324397,324432,0.2,0.6,0.2,0.6,0.1564,1.0,0.0319,0.1769,1.0,1.0
VC1590,5UTR,NC_002505,Qrr1,sRNA,NC_002505,5,0,9.057017212329096e-7,3.666720119854476e-5,1,+,1700920,1700958,1089965,1089999,-,39,35,1700901,1700974,1089964,1090002,0.2,0.0,0.2,0.0,0.0,0.9894,0.0,0.0,0.5957,1.0
VC1803,CDS,NC_002505,VrrA,sRNA,NC_002505,5,0,0.00444848958722619,0.04609454555201024,2,+,1948458,1948499,1878781,1878815,+,43,35,1948365,1948640,1878771,1878824,0.4,0.0,0.8,0.0,0.8403,0.6964,0.5488,1.0,0.6259,1.0
VC0233,CDS,NC_002505,VC0235,CDS,NC_002505,5,0,3.1946103745279796e-7,1.4023573951277616e-5,2,-,237711,237752,239745,239774,-,42,29,237323,238109,239405,240122,0.4,0.0,0.4,0.0,0.6802,0.6,0.3783,0.9742,0.2679,0.9514
VCA0989:VCA0992,IGR,NC_002506,Vcr229,sRNA,NC_002506,5,0,1.0218108570396969e-5,0.00033100429193718415,1,+,944325,944364,897662,897704,+,40,43,944207,944641,897530,897723,0.2,0.0,0.4,0.0,0.0929,0.6804,0.0145,0.2313,0.0151,0.9849
VC1483,CDS,NC_002505,VC1482,CDS,NC_002505,5,0,3.147863733551355e-8,1.5957847547420964e-6,2,+,1588639,1588683,1587309,1587343,+,45,36,1588384,1588969,1586937,1587728,0.4,0.4,0.4,1.8,0.4973,0.4146,0.0,1.0,0.2077,0.6481
VC1579,CDS,NC_002505,VC1578,CDS,NC_002505,5,0,3.483245937578533e-8,1.7542607020794236e-6,2,-,1689950,1689984,1688328,1688360,-,35,33,1689701,1690081,1688258,1688446,0.0,0.0,0.0,0.0,0.1204,0.5797,0.0419,0.2695,0.2161,1.0
VC0479,CDS,NC_002505,Vcr017,sRNA,NC_002505,5,0,0.0004067192870351143,0.007712091348495494,2,+,510698,510742,350295,350330,-,45,36,510594,510786,350279,350358,0.4,0.0,0.4,0.0,0.7684,0.7848,0.0,1.0,0.0978,0.9565
VC0360,CDS,NC_002505,VC0715:VC0719,IGR,NC_002505,5,0,1.4225543724849074e-5,0.00044417645090664016,2,+,378973,379007,771695,771732,+,35,38,378961,379013,771688,771732,0.0,0.0,0.0,0.0,0.0255,0.8153,0.0,0.0383,0.8129,0.8282
eno,3UTR,NC_002505,VCA0983,5UTR,NC_002506,5,0,3.781750768725591e-6,0.00013448010468472373,2,-,2626604,2626642,931013,931048,+,38,36,2626586,2626650,931011,931051,0.4,0.2,0.4,0.2,1.0,0.0,0.9739,1.0,0.0,0.0011
VC2699,CDS,NC_002505,VCA0618,CDS,NC_002506,5,0,6.259694774622716e-7,2.617987657960004e-5,1,+,2867570,2867614,553393,553428,+,45,36,2867570,2867614,553393,553428,1.0,0.0,1.0,0.0,0.824,0.1531,0.7904,0.824,0.1531,0.199
VCA1039,CDS,NC_002506,VCA1037,CDS,NC_002506,5,1,3.077012792228657e-9,1.7710030757152227e-7,2,+,989630,989670,988167,988196,+,41,30,989396,989926,988055,988372,0.2,0.0,0.2,0.0,0.2816,0.3944,0.0,0.5873,0.2392,0.6801
