name1,type1,ref1,name2,type2,ref2,nb_ints,p_value,fdr,in_libs,strand1,meanleft1,meanright1,meanleft2,meanright2,strand2,meanlength1,meanlength2,minleft1,maxright1,minleft2,maxright2,nms1,nms2,meanmiss1,meanmiss2,relmean1,relmean2,relmin1,relmax1,relmin2,relmax2
VC1132,CDS,NC_002505,GcvB,sRNA,NC_002505,25,0.00096866838073287,0.0154412177241983,2,+,1201263,1201296,954753,954788,-,34,36,1201245,1201367,954718,954876,0.4,0.08,0.4,0.08,0.0394,0.83,0,0.1171,0.2255,1
VC0374,CDS,NC_002505,Vcr001,sRNA,NC_002505,25,1.14487111293426E-05,0.000366024782996046,2,+,389848,389887,21904,21939,+,40,36,389767,390702,21898,21940,0.28,0,0.32,0,0.0003,0.073,0,0.4939,0,0.975
VC1713,CDS,NC_002505,Spot42,sRNA,NC_002505,25,1.5417988126399E-06,5.96446840328544E-05,2,+,1848707,1848743,106138,106176,+,37,39,1848622,1849146,106078,106183,0.24,0.2,0.24,0.24,0.2014,0.5644,0,1,0.0183,0.9817
VC0291,CDS,NC_002505,FarS,sRNA,NC_002505,25,1.23394399194532E-05,0.000391254796535749,2,-,300761,300797,2266026,2266066,-,37,41,300292,301226,2266015,2266110,0.36,0.2,0.56,0.64,0.4455,0.5795,0,0.9166,0.2051,1
VC1708:VC1710,IGR,NC_002505,TfoR,sRNA,NC_002505,25,3.74666192840662E-14,3.21240388065809E-12,2,-,1839947,1839988,2236668,2236705,+,42,38,1839821,1841967,2236607,2236710,0.32,0.08,0.36,0.08,0.9172,0.9738,0.2076,0.9614,0.2231,1
VC0689,CDS,NC_002505,TfoR,sRNA,NC_002505,25,0.00204531345933374,0.0269895854709068,2,+,736643,736683,2236663,2236696,+,41,34,735948,737921,2236593,2236709,0.32,0.16,0.36,0.16,0.4395,0.6569,0.0311,1,0.1154,1
VC1922,CDS,NC_002505,TfoR,sRNA,NC_002505,25,0.000286311124646007,0.00579205105471124,2,-,2073478,2073514,2236652,2236689,+,37,39,2073152,2073874,2236601,2236709,0.28,0.04,0.28,0.04,0.553,0.8569,0,1,0.1769,1
VC0247,CDS,NC_002505,VC0251,CDS,NC_002505,25,1.79672185165876E-05,0.000546098783543678,2,+,254181,254218,258112,258157,+,38,47,253860,254448,257377,259529,0.2,0.04,0.2,0.04,0.6958,0.3309,0.2564,0.9779,0.0343,0.9031
Vcr066,sRNA,NC_002505,VadR,sRNA,NC_002506,25,9.55305688906109E-06,0.00031161881224782,2,-,1774877,1774913,3244,3281,+,37,38,1774832,1774969,3210,3286,0.28,0.16,0.44,0.16,0.493,0.9552,0,0.7472,0.0964,1
VC2145,CDS,NC_002505,OppZ,sRNA,NC_002505,25,6.40921044981982E-30,1.13586560053752E-27,2,-,2300544,2300585,1164288,1164323,+,42,36,2300491,2300638,1164276,1164327,0.32,0.12,0.32,0.12,0.7797,0.9638,0.6762,0.8381,0.0577,1
VC1722,CDS,NC_002505,Qrr3,sRNA,NC_002506,25,5.6590043821788E-05,0.00146646481089708,2,+,1860964,1860998,772315,772350,+,35,36,1860926,1861229,772285,772365,0.4,0,0.52,0,0.1842,0.5372,0.0613,0.5775,0.2523,1
VC2128,CDS,NC_002505,VC2129,CDS,NC_002505,25,1.26765627750244E-36,2.72168919967342E-34,2,-,2281712,2281779,2283015,2283045,-,68,31,2280976,2282595,2282769,2283324,0.24,0,0.24,0,0.4816,0.6074,0.0455,0.8454,0.0425,1
VC2295,CDS,NC_002505,Vcr092,sRNA,NC_002506,25,5.67643922035914E-31,1.04122511208909E-28,2,-,2450688,2450728,100641,100674,+,41,34,2450504,2450801,100561,100684,0.32,0.16,0.36,0.72,0.0951,0.929,0.0137,0.2277,0.024,1
Vcr017,sRNA,NC_002505,VC0554,CDS,NC_002505,24,0.00317373397993849,0.0367449870222504,2,-,350315,350349,587129,587161,+,35,33,350292,350367,587094,587202,0.2083,0.25,0.25,0.3333,0.563,0.0164,0,0.8152,0,0.0308
VC0183,CDS,NC_002505,VadR,sRNA,NC_002506,24,0.000100837611620791,0.00239813886645316,2,-,184929,184965,3242,3276,+,38,34,184375,186485,3207,3285,0.25,0.0417,0.25,0.0417,0.7306,0.8886,0,0.9929,0.0602,1
VCt012:VCr008,IGR,NC_002505,VCr005:VCr006,IGR,NC_002505,24,3.01569942996868E-10,1.92242215037164E-08,2,+,326033,326073,155950,155984,+,40,35,325964,326103,155927,156002,0.125,0.7083,0.1667,0.9583,0.5823,0.29,0.2028,0.6888,0.1102,0.7008
VCt003:VC0060,IGR,NC_002505,VadR,sRNA,NC_002506,24,0.000630593455286663,0.0109933948683809,2,+,59238,59279,3244,3279,+,42,36,59152,59308,3217,3285,0.375,0.0833,0.4583,0.0833,0.7309,0.51,0.1321,0.8679,0.1807,1
VC0158,CDS,NC_002505,VrrA,sRNA,NC_002505,24,4.33508336518729E-09,2.44882193536136E-07,2,+,149894,149935,1878764,1878799,+,42,36,149847,149979,1878731,1878824,0.625,0.25,0.7083,0.25,0.8242,0.5755,0.7139,0.8795,0.3381,1
VCA0519,CDS,NC_002506,VCA0520,CDS,NC_002506,24,6.06560797952826E-37,1.31306376639148E-34,2,+,449708,449749,450983,451016,+,42,34,449361,450404,450469,451606,0.1667,0.125,0.25,0.2083,0.3352,0.4635,0,1,0.0123,1
VC1669,CDS,NC_002505,TfoR,sRNA,NC_002505,24,0.000683700383348906,0.0117418323703949,2,-,1800655,1800694,2236659,2236692,+,40,33,1800428,1801714,2236607,2236709,0.5,0.1667,0.625,0.2917,0.8291,0.8734,0.0423,0.9978,0.2231,1
VC2129,CDS,NC_002505,Qrr1,sRNA,NC_002505,24,4.59733231297629E-05,0.00123016797840849,2,-,2282931,2282971,1089972,1090006,-,41,36,2282848,2283055,1089964,1090038,0.375,0,0.5833,0,0.839,0.5496,0.587,1,0.2128,1
VC0243,CDS,NC_002505,VC0241,CDS,NC_002505,24,8.46683944242334E-12,6.11463612635799E-10,2,+,249720,249812,247348,247385,+,93,38,249349,250441,246390,247939,0.3333,0.125,0.6667,0.125,0.4363,0.5507,0.0232,0.9973,0,1
VC1270:VC1272,IGR,NC_002505,Spot42,sRNA,NC_002505,24,1.90306800251473E-10,1.23601270363179E-08,2,+,1346645,1346684,106138,106178,+,41,41,1346372,1346789,106077,106183,0.625,0.0417,0.7917,0.0417,0.7582,0.57,0.1811,0.9519,0.0092,0.9817
VC0781,3UTR,NC_002505,FarS,sRNA,NC_002505,24,0.000619574145998527,0.0108474963625704,2,+,838144,838179,2266023,2266072,-,35,49,837354,838274,2266016,2266118,0.1667,0.125,0.1667,0.125,1,0.9462,0.1307,1,0.1368,1
VC1041,CDS,NC_002505,FarS,sRNA,NC_002505,24,1.03286899282007E-06,4.13743088197445E-05,2,+,1109491,1109536,2266025,2266064,-,46,40,1109394,1110166,2266016,2266103,0.375,0.0833,0.4583,0.0833,0.2139,0.9323,0,1,0.265,1
VCA0361,CDS,NC_002506,VadR,sRNA,NC_002506,24,1.07064375917111E-06,4.27111200648799E-05,2,+,350653,350689,3244,3276,+,36,33,350106,350978,3202,3285,0.2917,0.0417,0.4167,0.0417,0.5062,0.5075,0,1,0,1
VC0846,CDS,NC_002505,VC0847,CDS,NC_002505,24,3.18453191823937E-33,6.25297404098849E-31,2,-,911785,911826,913381,913413,-,42,33,911338,912368,912758,914052,0.2917,0.125,0.2917,0.2083,0.6121,0.5606,0,1,0.0568,1
VC0480,CDS,NC_002505,Vcr001,sRNA,NC_002505,24,1.00788584354431E-13,8.38902428345937E-12,2,+,510970,511011,21904,21939,+,42,36,510897,511253,21899,21940,0.25,0.0417,0.4167,0.0833,0.2708,0.0719,0.139,0.5516,0,0.975
VC0366,5UTR,NC_002505,VC0794,CDS,NC_002505,24,1.67794672472858E-63,5.79836848595291E-61,2,+,384131,384174,851508,851540,-,43,33,384101,384191,851502,851546,0.375,0.25,1.4583,0.4167,0,0.2416,0,0,0.1504,0.2554
VC2036:VC2038,IGR,NC_002505,VqmR,sRNA,NC_002506,24,5.48600194621509E-09,3.05546861957419E-07,2,-,2192833,2192875,1031531,1031566,+,43,36,2192789,2192993,1031501,1031589,0.1667,0.125,0.4583,0.1667,0.9859,0.8567,0.8977,1,0.42,1
VC2588,CDS,NC_002505,VadR,sRNA,NC_002506,24,5.23199147953052E-05,0.0013736114585284,2,-,2760134,2760177,3246,3281,+,44,35,2760070,2760298,3217,3285,0.3333,0,0.375,0,0.7723,0.9493,0,1,0.1807,1
VCA0007,CDS,NC_002506,VCA0006,CDS,NC_002506,24,3.96767269167559E-40,9.27101054272461E-38,2,+,6294,6330,5051,5085,+,37,35,5839,6530,4758,5405,0.125,0.0417,0.125,0.0417,0.7831,0.334,0.2217,1,0,0.8261
VC0243,CDS,NC_002505,VC0246,CDS,NC_002505,24,7.38919738945384E-09,4.04240642565032E-07,2,+,250076,250127,253232,253267,+,52,36,249342,250467,252971,253626,0.25,0.0417,0.375,0.0417,0.7171,0.3958,0.0169,1,0.0668,0.8917
VC0483,CDS,NC_002505,Vcr043,sRNA,NC_002505,24,1.90037754803729E-06,7.21837578016595E-05,2,+,514053,514089,1114691,1114733,+,37,43,513549,514229,1114607,1114749,0.1667,0.0417,0.1667,0.0417,0.85,0.6339,0.0964,1,0.1069,1
VCA0372,CDS,NC_002506,VC0256,CDS,NC_002505,24,1.0686863216624E-59,3.5034854698033E-57,2,-,358109,358147,262531,262563,+,38,33,358048,358302,262412,262630,0.3333,0.25,0.4167,0.5833,0.836,0.6886,0.2762,1,0.25,0.8837
VC2176,CDS,NC_002505,Qrr3,sRNA,NC_002506,24,0.000255051980939639,0.00525505787236578,2,-,2321970,2321992,772308,772342,+,22,36,2321949,2322484,772283,772365,0.25,0.0833,0.25,0.0833,0.661,0.7874,0.0283,0.6872,0.2336,1
VC1264,CDS,NC_002505,Vcr043,sRNA,NC_002505,24,0.00395130907342344,0.0426467528437643,2,+,1338225,1338267,1114660,1114720,+,43,60,1337797,1339127,1114607,1114749,0.3333,0.0833,0.5,0.0833,0.3503,0.4416,0,1,0.1069,1
VC2269,CDS,NC_002505,Qrr1,sRNA,NC_002505,24,1.13105985001021E-07,5.3046808224194E-06,2,-,2423816,2423857,1089968,1090005,-,42,38,2423424,2424328,1089963,1090051,0.3333,0.25,0.7917,0.25,0.7267,0.5603,0.2651,1,0.0745,1
VC1481,CDS,NC_002505,GcvB,sRNA,NC_002505,24,0.00265393788524138,0.0324479335253207,2,-,1586493,1586531,954724,954761,-,39,38,1586392,1586645,954717,954803,0.2917,0,0.2917,0,0.2248,0.7878,0,0.4224,0.5833,1
VC0601,CDS,NC_002505,VC0602,CDS,NC_002505,24,1.45470575445338E-53,4.28617841624584E-51,2,+,627920,627983,629604,629662,+,64,60,626513,628619,628796,631212,0.2083,0.0833,0.4167,0.0833,0.6829,0.3613,0.0857,0.9411,0.015,1
VCA0176,CDS,NC_002506,VCA0543,3UTR,NC_002506,24,2.26205470131636E-24,3.26454998511682E-22,2,+,192940,192962,479952,479975,+,24,24,192881,194147,479946,479984,0.125,0,0.125,0,0.0664,1,0.0243,0.6789,1,1
VCA0960,CDS,NC_002506,Qrr4,sRNA,NC_002506,24,0.00117228392015734,0.0178557035060913,2,-,909646,909682,908213,908250,-,37,38,909293,909938,908200,908299,0.375,0.1667,0.5833,0.2083,0.1523,0.5365,0,0.4093,0.0667,1
VCA0567,CDS,NC_002506,Qrr2,sRNA,NC_002506,24,3.20260554115684E-06,0.000115643905105321,2,+,506186,506219,48512,48547,+,33,36,506136,506305,48459,48555,0.4583,0.0417,0.5417,0.0417,0.9413,0.7417,0.8483,1,0.4217,1
VC0810:VC0817,IGR,NC_002505,TfoR,sRNA,NC_002505,24,0.000100060394462182,0.00238268359493097,2,+,869360,869445,2236651,2236691,+,85,41,867437,872462,2236604,2236709,0.2917,0.125,0.6667,0.1667,0.4915,0.5583,0.2037,0.9242,0.2,1
VC0239,CDS,NC_002505,VC0237,CDS,NC_002505,24,5.82544941453284E-34,1.1710673394432E-31,2,-,243824,243868,242109,242141,-,45,33,243305,244979,241537,242600,0.2083,0.125,0.375,0.125,0.6548,0.4131,0.0028,0.9475,0.03,0.9166
VC1995,CDS,NC_002505,Vcr229,sRNA,NC_002506,24,0.00473994797433674,0.0481246464031103,2,+,2149540,2149575,897607,897685,+,35,79,2149005,2149765,897525,897726,0.4167,0.2083,0.5417,0.4167,0.5329,0.4031,0,0.7206,0,1
VC2350,CDS,NC_002505,VC2349,CDS,NC_002505,24,1.03924998008271E-22,1.40826705655936E-20,2,-,2507498,2507539,2506039,2506078,-,42,40,2507017,2508122,2505614,2506965,0.2917,0.125,0.2917,0.1667,0.4515,0.6724,0,1,0.0134,1
VCA0181,CDS,NC_002506,VCA0180,CDS,NC_002506,24,3.46620112696534E-13,2.79018538596779E-11,2,+,200056,200185,198599,198631,+,130,32,199412,200596,197994,199381,0.2917,0.0833,0.375,0.0833,0.8214,0.4361,0,1,0,1
VC0559:VC0565,IGR,NC_002505,Qrr1,sRNA,NC_002505,24,6.08871684494529E-22,8.01034768565763E-20,2,-,597822,597859,1089974,1090015,-,38,42,597801,597897,1089964,1090058,0.75,0.0833,1.7083,0.0833,0.1164,0.4521,0.0965,0.1219,0,1
VC1973,CDS,NC_002505,Vcr001,sRNA,NC_002505,24,1.16421695393011E-11,8.33428522168873E-10,2,-,2124597,2124638,21904,21939,+,41,36,2124477,2124888,21898,21941,0.125,0.0833,0.25,0.125,0.7111,0.9396,0.3753,0.8499,0,1
VC0185,CDS,NC_002505,VqmR,sRNA,NC_002506,24,1.4689164969257E-07,6.78595379991584E-06,2,-,188829,188869,1031552,1031587,+,41,36,188816,188893,1031546,1031589,0.375,0.125,0.4583,0.1667,0.4537,0.9925,0.4012,0.4646,0.72,1
VC1148,CDS,NC_002505,VqmR,sRNA,NC_002506,24,1.95789867860049E-05,0.000588571210776642,2,-,1219471,1219527,1031543,1031577,+,57,35,1219152,1219972,1031482,1031588,0.375,0.0417,0.4583,0.0417,0.6309,0.9272,0.0445,1,0.2933,1
VC2620,CDS,NC_002505,Spot42,sRNA,NC_002505,24,0.000252071499603425,0.00520306165418616,2,+,2789979,2790019,106141,106178,+,41,38,2789511,2790135,106105,106183,0.5417,0.25,1.2917,0.375,0.7413,0.5952,0.3817,0.8237,0.2661,0.9817
VC0744,CDS,NC_002505,VadR,sRNA,NC_002506,24,0.00041980880391656,0.00791217863516275,2,+,798601,798640,3242,3279,+,40,38,797837,798775,3202,3285,0.4583,0.0833,0.5,0.0833,0.9853,0.4819,0.1373,1,0,1
VC0986,5UTR,NC_002505,VC2530,CDS,NC_002505,24,3.91197319351917E-68,1.43715360784128E-65,2,+,1050364,1050406,2713482,2713518,+,44,36,1050352,1050471,2713464,2713520,0.25,0.0417,0.25,0.0833,0,0.2936,0,0,0.23,0.4251
VC0297,3UTR,NC_002505,VqmR,sRNA,NC_002506,24,1.70945543593537E-09,1.01282431242389E-07,2,-,304263,304306,1031545,1031578,+,44,34,304239,304345,1031448,1031589,0.5417,0.0417,0.7917,0.0833,1,0.9358,0.8761,1,0.0667,1
VC0995,CDS,NC_002505,VcdRP,sRNA,NC_002505,24,4.10819940841975E-18,4.52138415312288E-16,2,+,1061353,1061394,2433399,2433436,-,42,38,1061251,1062048,2433386,2433473,0.2917,0,0.5833,0,0.0443,0.9605,0,0.4609,0.718,1
VC0939,CDS,NC_002505,Qrr2,sRNA,NC_002506,24,1.68214941670371E-20,2.06959686126407E-18,2,+,1005356,1005395,48513,48548,+,40,36,1005350,1005437,48475,48555,0.2083,0.0417,0.4167,0.0417,0.0842,0.7492,0,0.182,0.5181,1
VC0144,CDS,NC_002505,Vcr001,sRNA,NC_002505,24,1.40328865536654E-15,1.32985969797665E-13,2,+,135571,135635,21904,21939,+,65,35,135167,135820,21899,21941,0.5,0.25,1,0.2917,0.6763,0.0802,0,0.9698,0,1
VC0211,CDS,NC_002505,VadR,sRNA,NC_002506,24,2.38505862850334E-05,0.000698820169530633,2,+,219009,219049,3246,3278,+,41,33,218595,219310,3230,3285,0.5417,0.125,0.6667,0.125,0.5912,0.5326,0,0.9984,0.3373,1
VC0251,CDS,NC_002505,VC0247,CDS,NC_002505,24,4.89298782600963E-05,0.00129669622843129,2,+,258409,258448,254120,254154,+,40,35,257284,259799,253794,254471,0.1667,0,0.875,0,0.4665,0.5754,0,1,0.1755,1
TfoR,sRNA,NC_002505,VC1608,CDS,NC_002505,24,0.00236232952108985,0.0299753859899329,2,+,2236605,2236629,1723577,1723658,+,25,82,2236578,2236675,1723538,1723703,0.5417,0,0.625,0,0.3942,0.6311,0,0.7462,0.5976,0.7395
VC1759:VC1772,IGR,NC_002505,Vcr214,sRNA,NC_002505,24,3.53787630680045E-23,4.89799527576316E-21,2,+,1903812,1903839,2376094,2376139,+,29,46,1903731,1905634,2376040,2376143,0.1667,0.125,0.2083,0.125,0.2478,0.5804,0.2433,0.3229,0.1053,1
VC2568,CDS,NC_002505,Qrr3,sRNA,NC_002506,24,3.5702491496841E-17,3.73027663151498E-15,2,+,2749782,2749819,772303,772338,+,37,36,2749744,2750025,772266,772365,0.375,0,0.4167,0,0.1554,0.421,0.0366,0.4833,0.0748,1
VC0821,CDS,NC_002505,VC0820,CDS,NC_002505,24,1.45602516840289E-18,1.64249295665782E-16,2,+,880897,880931,879027,879062,+,34,35,880161,882633,877911,879870,0.25,0.125,0.2917,0.125,0.1745,0.6752,0.0072,0.5446,0.3081,0.9523
VC0330:Vcr017,IGR,NC_002505,Qrr1,sRNA,NC_002505,24,1.96548849389205E-31,3.64097708362519E-29,2,-,350227,350264,1089969,1090006,-,38,37,350210,350273,1089964,1090037,0.25,0.0833,0.2917,0.2083,0.0561,0.5554,0.0012,0.0766,0.2234,1
VC0417,CDS,NC_002505,VC0419,CDS,NC_002505,24,5.56265336156962E-34,1.11909733761095E-31,2,+,444294,444332,445778,445810,+,39,34,444149,444601,445370,446621,0.375,0.0417,0.625,0.0417,0.4095,0.3893,0.0348,0.9611,0.1116,0.9632
VC1721,CDS,NC_002505,VadR,sRNA,NC_002506,24,3.88196033666883E-08,1.94310920066124E-06,2,+,1860222,1860257,3239,3278,+,36,40,1859701,1860366,3211,3285,0.3333,0.0417,0.75,0.0417,0.7288,0.4483,0.1782,0.8366,0.1084,1
VCA0749,CDS,NC_002506,TfoR,sRNA,NC_002505,24,0.00317596154080958,0.0367658919925327,2,+,695128,695181,2236653,2236687,+,54,35,694327,695272,2236591,2236709,0.25,0.0417,0.3333,0.0417,0.792,0.5776,0.1039,0.8654,0.1,1
VC0704,5UTR,NC_002505,Qrr3,sRNA,NC_002506,24,9.27909987730783E-18,1.00311167336458E-15,2,-,754722,754755,772311,772346,+,34,36,754623,754768,772285,772368,0.3333,0.0417,0.375,0.0417,0,0.8244,0,0.0575,0.2523,1
VC2214,CDS,NC_002505,TfoR,sRNA,NC_002505,24,4.94048274492695E-05,0.00130716689773528,2,-,2367469,2367512,2236667,2236707,+,44,42,2366554,2368027,2236608,2236709,0.2917,0.0417,0.4167,0.0417,0.4018,0.9949,0.0366,1,0.2308,1
VC2345,CDS,NC_002505,TfoR,sRNA,NC_002505,24,0.00115231838003238,0.0176099661324704,2,-,2502420,2502470,2236653,2236691,+,51,39,2501833,2502786,2236597,2236709,0.125,0.0417,0.125,0.0417,0.3762,0.8715,0.0051,0.9716,0.1462,1
VC1850,CDS,NC_002505,Vcr043,sRNA,NC_002505,24,1.49614117143115E-06,5.80240938734321E-05,2,+,1989562,1989604,1114654,1114693,+,44,40,1989445,1989745,1114606,1114748,0.3333,0,0.4167,0,0.3687,0.4041,0.1497,0.5618,0.1006,0.9937
VC0031,CDS,NC_002505,VC0028,CDS,NC_002505,24,1.6437817331392E-31,3.05800607836138E-29,2,-,28680,28719,25669,25705,-,41,37,27869,29687,24774,26605,0.2083,0.125,0.2083,0.125,0.5197,0.504,0,1,0.0152,1
VC0389,CDS,NC_002505,Vcr229,sRNA,NC_002506,24,3.56114986638478E-06,0.00012748351955053,2,-,408300,408370,897637,897698,+,71,62,407528,408864,897526,897725,0.3333,0.0833,0.3333,0.0833,0.4046,0.8614,0,0.9835,0,0.995
VCr019:VCr020,IGR,NC_002505,VCr023:VCt092,IGR,NC_002505,24,5.94863514852648E-16,5.80107090431712E-14,2,-,2928086,2928110,2936912,2936940,-,25,29,2928021,2928128,2936869,2937058,0.1667,0,0.25,0,0.4471,0.5271,0.1111,0.9603,0.1818,0.7361
VC1531,CDS,NC_002505,Vcr229,sRNA,NC_002506,24,1.93921210692591E-06,7.35096095009916E-05,2,+,1644296,1644349,897665,897700,+,54,36,1644169,1644491,897526,897724,0.3333,0.2917,0.3333,0.4583,0.5785,0.692,0,1,0,0.9899
VC2168,CDS,NC_002505,Qrr3,sRNA,NC_002506,24,9.27909987730783E-18,1.00311167336458E-15,2,-,2315314,2315345,772296,772330,+,31,35,2315232,2316072,772269,772364,0.1667,0,0.1667,0,0.997,0.6745,0.3371,1,0.1028,0.9907
VC2187,CDS,NC_002505,TarB,sRNA,NC_002505,24,4.47850042694756E-28,7.43871253223439E-26,2,-,2333819,2333861,911234,911270,-,42,37,2333716,2333994,911231,911293,0.4167,0,0.7083,0,0.2486,0.58,0.0944,0.3398,0.3103,1
VC2678,CDS,NC_002505,Vcr227,sRNA,NC_002506,24,0.000167409864452761,0.00368708242629516,2,-,2846924,2846953,479970,480017,+,30,49,2846843,2847218,479956,480023,0.4167,0,0.4583,0,0.2864,0.9109,0.1529,0.323,0,1
VCA0589,CDS,NC_002506,TfoR,sRNA,NC_002505,24,8.92814848748434E-05,0.00216157910191902,2,-,526669,526707,2236658,2236699,+,39,42,526404,527369,2236607,2236710,0.125,0,0.2083,0,0.7637,0.9314,0.1021,1,0.2231,1
VC1091,CDS,NC_002505,Vcr001,sRNA,NC_002505,24,0.00160154489725404,0.0226648584878725,2,+,1159633,1159679,21904,21938,+,47,35,1158670,1160349,21900,21940,0.3333,0.0417,0.4167,0.0417,0.6201,0.0771,0.0012,1,0,0.975
VC1129,CDS,NC_002505,Spot42,sRNA,NC_002505,24,0.00138492444068592,0.020297837579451,2,+,1197635,1197676,106146,106181,+,42,36,1196863,1197870,106127,106184,0.4583,0.1667,1.0833,0.1667,0.6606,0.638,0.0368,0.809,0.4679,0.9908
VC1858,CDS,NC_002505,TfoR,sRNA,NC_002505,24,0.000816977844411035,0.013478410633715,2,+,1997788,1997825,2236659,2236689,+,39,32,1997695,1997847,2236588,2236710,0.375,0.0833,0.625,0.0833,0.534,0.6212,0,0.6368,0.0769,1
VC1040,CDS,NC_002505,Vcr001,sRNA,NC_002505,24,3.82068382453105E-21,4.82768190519145E-19,2,-,1109199,1109246,21904,21939,+,47,36,1108971,1109386,21899,21940,0.2917,0.0833,1.4583,0.0833,0.2488,0.9437,0,0.6264,0,0.975
RNaseP,CDS,NC_002505,Vcr230,sRNA,NC_002506,24,2.94817691673807E-10,1.88258560955538E-08,2,-,2580966,2581005,938026,938059,+,40,33,2580729,2581118,937999,938067,0.3333,0.125,0.4167,0.125,0.3436,0.8993,0.0022,0.8744,0.0694,1
VC1920,3UTR,NC_002505,VC2002,3UTR,NC_002505,23,1.50013943791556E-55,4.53743676615805E-53,2,-,2069306,2069349,2155713,2155746,+,44,33,2069297,2069358,2155709,2155751,0.3913,0.0435,0.4783,0.0435,1,1,1,1,0.9721,1
VCA0599,CDS,NC_002506,TfoR,sRNA,NC_002505,23,4.33643591250202E-10,2.72718610711415E-08,2,-,535499,535536,2236661,2236701,+,38,41,535320,536306,2236592,2236709,0.4348,0.0435,0.5217,0.0435,0.9581,0.9465,0.0663,1,0.1077,1
VC2527,CDS,NC_002505,TfoR,sRNA,NC_002505,23,1.80885109393345E-05,0.00054921181058496,2,+,2710699,2710731,2236659,2236702,+,32,45,2710621,2711094,2236608,2236709,0.3913,0.0435,0.3913,0.0435,0.2663,0.6221,0.0631,0.9406,0.2308,1
VCr021:VCr022,IGR,NC_002505,VCt094:VCr024,IGR,NC_002505,23,2.1122924028983E-40,4.96667446263888E-38,2,-,2933472,2933513,2937404,2937436,-,42,33,2933398,2933542,2937389,2937462,0.3478,0.4783,0.8261,0.5217,0.4731,0.4252,0.2822,0.6767,0.0441,1
VC0983,CDS,NC_002505,FarS,sRNA,NC_002505,23,5.53951080822175E-05,0.00144177547950435,2,-,1047061,1047098,2266022,2266059,-,38,38,1046948,1047128,2266016,2266103,0.2609,0,0.3043,0,0.1321,0.6403,0.0038,0.3493,0.265,1
VC1956,CDS,NC_002505,VC1957,CDS,NC_002505,23,7.09209814198415E-41,1.68268379621096E-38,2,-,2109668,2109707,2110815,2110852,-,41,38,2109590,2109827,2110649,2110982,0.5217,0.1739,0.6087,0.3043,0.9736,0.3046,0.8095,1,0,0.9643
VC0413,CDS,NC_002505,VadR,sRNA,NC_002506,23,0.00412829959343231,0.0438815516025278,2,+,438040,438079,3247,3280,+,39,34,437813,438229,3228,3285,0.3478,0,0.4348,0,0.6352,0.5464,0.0186,0.9838,0.3133,1
VC2012,5UTR,NC_002505,GcvB,sRNA,NC_002505,23,3.28254226594279E-13,2.64804211122346E-11,2,+,2164817,2164860,954800,954833,-,44,35,2164741,2165873,954725,954921,0.3913,0,0.4783,0,0,0.6,0,0.6158,0.0049,0.9657
VC1142,CDS,NC_002505,Vcr227,sRNA,NC_002506,23,2.39682897319313E-28,4.02705702855221E-26,2,-,1212040,1212080,479978,480014,+,40,36,1212026,1212114,479958,480023,0.5652,0,1.0435,0,0.7202,0.8555,0.4,0.7826,0,1
VC0319,CDS,NC_002505,Vcr101,sRNA,NC_002506,23,3.21769953727761E-27,5.18348440157372E-25,2,+,333560,333599,642214,642250,-,41,38,333457,333712,642203,642275,0.2609,0,0.2609,0,0.9609,0.8481,0.8129,1,0,1
VC1015,CDS,NC_002505,VC1014,CDS,NC_002505,23,6.30617660151598E-45,1.61943233379538E-42,2,-,1084187,1084232,1082718,1082750,-,47,33,1083597,1085287,1082375,1083221,0.3043,0.1739,0.3478,0.3478,0.6757,0.6277,0.2183,0.921,0.1778,0.9866
VC2365:VC2368,IGR,NC_002505,VrrA,sRNA,NC_002505,23,1.72268424791134E-19,2.03258893623942E-17,2,+,2524308,2524346,1878788,1878823,+,39,36,2524287,2524362,1878787,1878825,0.3478,0.087,0.5217,0.087,0.9815,0.7501,0.9234,0.9971,0.741,1
VC2461,CDS,NC_002505,VrrA,sRNA,NC_002505,23,1.13946921893691E-10,7.53519688969145E-09,2,-,2643641,2643682,1878780,1878816,+,42,37,2643555,2643832,1878729,1878823,0.3913,0.087,0.5217,0.087,0.7771,0.9465,0.4948,0.904,0.3237,1
VCA0884:VCA0887,IGR,NC_002506,VadR,sRNA,NC_002506,23,2.94381640999383E-11,2.05023780639339E-09,2,+,837533,837569,3245,3279,+,37,35,837206,840403,3210,3286,0.2174,0.0435,1,0.0435,0.1556,0.5202,0.0476,0.9979,0.0964,1
VC1525,CDS,NC_002505,TfoR,sRNA,NC_002505,23,4.69864044898926E-06,0.000164099704438253,2,+,1640601,1640635,2236658,2236701,+,35,44,1640043,1640720,2236591,2236709,0.3913,0,0.4348,0,0.8761,0.6147,0.0568,0.9945,0.1,1
VCA0246,CDS,NC_002506,Spot42,sRNA,NC_002505,23,1.06998162417619E-06,4.26977112571356E-05,2,-,265840,265877,106133,106176,+,38,44,265265,267167,106086,106184,0.5217,0.1304,1.3913,0.1304,0.7042,0.915,0,1,0.0917,0.9908
VC1103,CDS,NC_002505,VC1101,CDS,NC_002505,23,4.04896798262016E-38,9.05699851804933E-36,2,+,1173106,1173145,1171085,1171117,+,40,33,1172733,1173604,1170653,1171675,0.1739,0,0.1739,0,0.5103,0.379,0,1,0,0.9907
