name1,type1,ref1,name2,type2,ref2,nb_ints,p_value,fdr,in_libs,strand1,meanleft1,meanright1,meanleft2,meanright2,strand2,meanlength1,meanlength2,minleft1,maxright1,minleft2,maxright2,nms1,nms2,meanmiss1,meanmiss2,relmean1,relmean2,relmin1,relmax1,relmin2,relmax2
VC0262,CDS,NC_002505,VqmR,sRNA,NC_002506,25,0.000219997654876797,0.00309844911411911,2,+,267577,267614,1031542,1031576,+,38,35,267417,267938,1031514,1031588,0.44,0.16,0.68,0.24,0.2284,0.6952,0.0257,0.5623,0.5067,1
VC1250,CDS,NC_002505,Vcr017,sRNA,NC_002505,25,6.26950264789967E-12,3.64439782897927E-10,2,-,1322120,1322162,350279,350313,-,43,35,1322114,1322168,350275,350318,0.2,0.04,0.28,0.04,0.7159,0.5904,0.663,0.723,0.5326,1
VC2009,CDS,NC_002505,Vcr220,sRNA,NC_002505,25,5.45026664963453E-15,4.04723117422825E-13,2,-,2163614,2163655,2653962,2654001,+,42,40,2163137,2163729,2653930,2654008,0.56,0.12,0.72,0.12,0.0268,0.9523,0,0.4346,0.4296,1
GcvB,sRNA,NC_002505,VC0391,5UTR,NC_002505,25,7.8884206433041E-15,5.77942001937893E-13,2,-,954836,954877,414133,414165,-,42,33,954784,954924,414059,414412,0.56,0,0.72,0,0.4227,0,0,0.6765,0,0.0635
VC0116:VC0122,IGR,NC_002505,Vcr001,sRNA,NC_002505,25,3.44255116807339E-07,1.09837744271208E-05,2,+,115893,115934,21903,21938,+,42,36,115366,115971,21897,21940,0.12,0,0.12,0,0.9891,0.045,0.8601,0.9975,0,0.975
VCA0025,CDS,NC_002506,Vcr043,sRNA,NC_002505,25,4.77736671754193E-14,3.27862143438743E-12,2,+,30519,30555,1114669,1114707,+,37,39,30455,31511,1114620,1114748,0.4,0.16,0.96,0.16,0.0515,0.4974,0,0.7399,0.1887,0.9937
VCA0021,CDS,NC_002506,VrrA,sRNA,NC_002505,25,0.00490899359546817,0.0315244652948626,2,+,26838,26883,1878779,1878810,+,46,32,26671,27126,1878745,1878824,0.36,0.04,0.48,0.04,0.3161,0.6826,0.0247,0.6497,0.4388,1
VC0036,5UTR,NC_002505,VC0025,3UTR,NC_002505,25,1.72453191138254E-06,4.66699487294321E-05,2,-,35753,35795,21888,21916,+,43,28,35697,35817,21882,21926,0.56,0.04,0.6,0.04,0,1,0,0.0267,1,1
VC0251,CDS,NC_002505,Vcr064,sRNA,NC_002505,25,1.52961628106107E-07,5.228063736211E-06,2,+,259323,259359,1595736,1595770,-,37,35,258325,259755,1595729,1595800,0.28,0.12,0.28,0.16,0.8346,0.9086,0.417,0.9943,0.0405,1
VC0222,3UTR,NC_002505,FarS,sRNA,NC_002505,25,6.6705287051801E-07,1.99730248193154E-05,2,-,228225,228278,2266022,2266064,-,54,43,228055,228791,2266016,2266119,0.16,0,0.28,0,1,0.5966,0,1,0.1282,1
VC1907,CDS,NC_002505,VrrA,sRNA,NC_002505,25,2.33281441277984E-12,1.40548018344963E-10,2,-,2058682,2058745,1878781,1878818,+,63,38,2058234,2058983,1878728,1878824,0.2,0,0.36,0,0.2533,0.9609,0,0.7136,0.3165,1
VCA0298,CDS,NC_002506,VCA0329,CDS,NC_002506,25,4.42729340908558E-59,1.18794095238786E-56,2,+,314372,314411,330533,330567,+,40,35,314214,314661,330359,330757,0.24,0,0.28,0,0.3444,0.321,0,1,0,1
VC1141,CDS,NC_002505,Spot42,sRNA,NC_002505,25,2.88209273237824E-09,1.28391866613251E-07,2,+,1209941,1209980,106147,106182,+,40,36,1209582,1211170,106142,106183,0.12,0.28,0.12,0.28,0.1474,0.6503,0,0.6822,0.6055,0.9817
VC2580,CDS,NC_002505,VcdRP,sRNA,NC_002505,25,3.67982992868016E-16,2.94016434416702E-14,2,-,2756762,2756807,2433393,2433430,-,47,38,2756724,2756945,2433387,2433473,0.32,0.04,0.36,0.04,0.9759,0.8576,0.4561,1,0.718,1
VC0756,CDS,NC_002505,VC0025,3UTR,NC_002505,25,1.04842074838861E-22,1.1562503781143E-20,2,+,808150,808175,21890,21912,+,25,22,807994,808243,21880,21920,0.2,0.04,0.2,0.04,0.4921,1,0.0701,0.6519,1,1
VCA0825,CDS,NC_002506,Vcr096,sRNA,NC_002506,25,2.62715759521476E-21,2.75716481935699E-19,2,-,771299,771359,243937,243972,-,61,36,771234,771779,243936,243978,0.36,0,0.4,0,0.8369,0.276,0,0.9616,0.16,1
VC0985,CDS,NC_002505,VadR,sRNA,NC_002506,25,5.09472876318174E-06,0.000122213621383891,2,+,1049918,1049958,3236,3269,+,41,33,1049110,1050171,3203,3285,0.4,0.16,0.52,0.2,0.8946,0.4145,0.4499,1,0.012,1
VCr021:VCr022,IGR,NC_002505,Vcr096,sRNA,NC_002506,25,2.75379389060475E-24,3.28778357978177E-22,2,-,2933528,2933557,243939,243974,-,30,36,2933523,2933561,243935,243999,0.08,0,0.08,0,0.3195,0.236,0.2301,0.3342,0,1
VC1519,CDS,NC_002505,Vcr001,sRNA,NC_002505,25,9.92813953213894E-06,0.000219449825594788,2,+,1632457,1632541,21904,21939,+,85,36,1632068,1632817,21899,21941,0.44,0.12,0.64,0.12,0.7121,0.085,0.1441,1,0,1
VC1448:VC1452,IGR,NC_002505,Vcr001,sRNA,NC_002505,25,1.21001935521192E-10,6.28926136054705E-09,2,-,1554127,1554169,21904,21939,+,42,35,1550831,1563762,21898,21941,0.4,0.12,0.92,0.12,0.6635,0.94,0.0094,0.8872,0,1
VC2293,CDS,NC_002505,VrrA,sRNA,NC_002505,25,5.30303224661578E-18,4.72682691920311E-16,2,-,2447878,2447923,1878760,1878796,+,46,37,2447417,2448064,1878715,1878823,0.36,0.04,0.44,0.04,0.4063,0.8037,0.1656,1,0.223,1
VC2616,CDS,NC_002505,VCA0277,3UTR,NC_002506,25,1.17006301889409E-23,1.36257372297589E-21,2,-,2784413,2784457,295846,295869,-,46,25,2784376,2784462,295844,295870,0.44,0.08,0.48,0.08,0.6496,1,0.6156,0.6747,1,1
VCA0868,5UTR,NC_002506,Vcr017,sRNA,NC_002505,24,6.73924688055307E-14,4.55891002915854E-12,2,+,820265,820305,350283,350318,-,41,36,820207,820320,350275,350363,0.2083,0.0417,0.375,0.1667,0,0.9126,0,0,0.0435,1
VC2134,CDS,NC_002505,VadR,sRNA,NC_002506,24,2.35391365936875E-07,7.74292566076528E-06,2,-,2288571,2288603,3241,3279,+,34,39,2288386,2288677,3213,3285,0.2917,0.1667,0.2917,0.2917,0.2,0.9237,0,0.7942,0.1325,1
VCA0712:VCA0717,IGR,NC_002506,VqmR,sRNA,NC_002506,24,3.88733410568153E-22,4.20255936041951E-20,2,-,658787,658828,1031539,1031576,+,43,38,658773,658837,1031471,1031588,0.4167,0.0833,0.5833,0.0833,0.5802,0.9189,0.5467,0.5893,0.22,1
VC0545,CDS,NC_002505,VadR,sRNA,NC_002506,24,2.25643785655543E-05,0.000449857312922499,2,+,576711,576751,3253,3283,+,41,31,576494,578913,3240,3285,0.25,0.0833,0.375,0.2083,0.0878,0.6099,0,0.9253,0.4578,1
VC1476,CDS,NC_002505,Vcr017,sRNA,NC_002505,24,1.22061888644232E-05,0.000262828152323937,2,+,1582394,1582433,350282,350317,-,40,35,1582275,1582556,350275,350348,0.4167,0.0417,0.625,0.0417,0.2607,0.9203,0,0.4788,0.2065,1
VC0274,CDS,NC_002505,Vcr017,sRNA,NC_002505,24,5.30604806425411E-13,3.37451043324026E-11,2,+,278974,279017,350276,350311,-,44,36,278898,279044,350274,350315,0.25,0,0.8333,0,0.4251,0.9855,0.2629,0.4619,0.5652,1
VCA0572,CDS,NC_002506,VC0025,3UTR,NC_002505,24,1.44712686189765E-24,1.74981336196635E-22,2,-,509888,509912,21894,21914,+,25,21,509886,509913,21893,21919,0.4167,0,0.4167,0,0.2734,1,0.249,0.2759,1,1
VC2156,CDS,NC_002505,TarB,sRNA,NC_002505,24,2.26917528411583E-16,1.83132999731794E-14,2,-,2306289,2306327,911237,911271,-,39,35,2305853,2306395,911232,911306,0.3333,0.0417,0.4167,0.0417,0.1097,0.5651,0.0059,0.5378,0.1609,1
VC1904,CDS,NC_002505,Vcr043,sRNA,NC_002505,24,2.01445808232116E-07,6.71544080987428E-06,2,-,2055313,2055345,1114666,1114714,+,34,49,2054891,2055383,1114627,1114748,0.2917,0.0417,0.4583,0.0417,0.1241,0.778,0,0.9777,0.2327,0.9937
VCA0513,CDS,NC_002506,VadR,sRNA,NC_002506,24,6.07188542036285E-08,2.21491912834112E-06,2,+,444129,444167,3243,3276,+,39,34,443833,444237,3214,3285,0.375,0.0417,0.5417,0.0417,0.984,0.498,0.7011,1,0.1446,1
VCA0103,CDS,NC_002506,TfoR,sRNA,NC_002505,24,6.03380415879518E-34,9.73912119640322E-32,2,+,111147,111174,2236642,2236708,+,28,67,110948,111239,2236617,2236709,0.1667,0,0.1667,0,0.1702,0.491,0.0433,0.207,0.3,1
VCA0479,CDS,NC_002506,VCA0400,CDS,NC_002506,24,9.12438839171323E-59,2.41099226160628E-56,2,+,420650,420692,374761,374795,+,44,36,420609,420852,374425,374875,0.25,0.0417,0.2917,0.0417,0.0801,0.5865,0,0.4308,0,0.8374
Vcr069:VC1803,IGR,NC_002505,VC1433,3UTR,NC_002505,24,3.87414259357504E-50,9.06366542189895E-48,2,+,1944178,1944222,1530606,1530637,-,45,32,1944173,1944230,1530601,1530642,0.2917,0.75,0.375,0.75,0.2965,1,0.2875,0.298,0.9968,1
Vcr017,sRNA,NC_002505,VC1470,CDS,NC_002505,24,0.000101690892396577,0.00163353450339688,2,-,350317,350356,1577625,1577658,+,40,33,350304,350368,1577443,1577704,0.2917,0,0.2917,0,0.5412,0.3956,0,0.6848,0.0159,0.477
VC1774,CDS,NC_002505,VqmR,sRNA,NC_002506,24,3.54818812790862E-09,1.55995911236672E-07,2,-,1924058,1924095,1031528,1031565,+,37,38,1924031,1924175,1031446,1031589,0.25,0.2083,0.375,0.25,0.8586,0.8456,0.7574,0.8821,0.0533,1
VC1509,CDS,NC_002505,VrrA,sRNA,NC_002505,24,3.81484301106499E-06,9.52649294888378E-05,2,-,1622511,1622546,1878760,1878791,+,37,32,1622250,1622760,1878724,1878824,0.4583,0.125,0.5833,0.125,0.3339,0.7716,0.0141,0.6688,0.2878,1
VC2188,CDS,NC_002505,Qrr3,sRNA,NC_002506,24,5.91977289842989E-05,0.0010289272908535,2,-,2334943,2334984,772307,772342,+,42,36,2334850,2335486,772283,772367,0.4583,0.0417,0.5833,0.0417,0.7483,0.7839,0.2713,0.8297,0.2336,1
VCA0392,3UTR,NC_002506,Vcr017,sRNA,NC_002505,24,0.00187125513497853,0.016262658875759,2,+,370064,370103,350280,350315,-,40,36,369994,370176,350275,350333,0.2917,0.0417,0.4167,0.0417,1,0.9502,0.8517,1,0.3696,1
VC0307,CDS,NC_002505,VadR,sRNA,NC_002506,24,1.61249350131824E-14,1.14825640170137E-12,2,+,318962,319004,3245,3280,+,44,35,318672,319268,3230,3285,0.2917,0.125,0.3333,0.2917,0.5627,0.5206,0.2986,0.772,0.3373,1
VC2452,CDS,NC_002505,Vcr220,sRNA,NC_002505,24,2.4551284301495E-15,1.85218091111909E-13,2,-,2634319,2634350,2653964,2654000,+,32,37,2633465,2634449,2653945,2654008,0.2917,0.2917,0.3333,0.3333,0.0802,0.9503,0,0.7262,0.5407,1
VC0243,CDS,NC_002505,Vcr064,sRNA,NC_002505,24,0.000218389575937201,0.0030782995344227,2,+,250178,250219,1595738,1595770,-,42,33,250118,250455,1595728,1595791,0.125,0.1667,0.2917,0.25,0.7997,0.8846,0.7092,1,0.1622,1
VCA0695,CDS,NC_002506,VqmR,sRNA,NC_002506,24,2.00072933072979E-18,1.82713973590305E-16,2,-,634330,634368,1031542,1031576,+,39,35,634024,634678,1031476,1031589,0.375,0.0833,0.4167,0.0833,0.6261,0.9233,0.1073,1,0.2533,1
VC2510,CDS,NC_002505,Vcr001,sRNA,NC_002505,24,9.21415499893076E-06,0.000205853318193923,2,+,2700196,2700225,21904,21939,+,31,36,2699560,2700368,21899,21940,0.1667,0.0417,0.1667,0.0417,0.6742,0.075,0,0.8278,0,0.975
VCA0440,3UTR,NC_002506,Vcr017,sRNA,NC_002505,24,4.8464578006344E-10,2.36327810382317E-08,2,+,396814,396856,350283,350318,-,42,36,396668,396923,350275,350346,0.4167,0.0833,0.9167,0.125,1,0.909,0.5964,1,0.2283,1
VC2022,CDS,NC_002505,Vcr017,sRNA,NC_002505,24,1.00088424608941E-05,0.000220718191010637,2,-,2175484,2175523,350281,350316,-,40,36,2175318,2176237,350274,350356,0.2083,0.0417,0.25,0.0833,0.8491,0.558,0.0458,1,0.1196,1
VC2429,CDS,NC_002505,Vcr017,sRNA,NC_002505,24,6.73924688055307E-14,4.55891002915854E-12,2,+,2603038,2603072,350279,350315,-,35,37,2602991,2603271,350275,350353,0.1667,0.125,0.25,0.125,0.0438,0.9515,0,1,0.1522,1
VC2582,CDS,NC_002505,VadR,sRNA,NC_002506,24,7.87540672540166E-10,3.75412417021448E-08,2,-,2757970,2758010,3246,3281,+,41,36,2757747,2758080,3237,3285,0.5417,0.0417,0.8333,0.0417,0.2184,0.9478,0,0.7883,0.4217,1
VCA0972,CDS,NC_002506,Vcr228,sRNA,NC_002506,24,3.55605448898272E-14,2.47636974443814E-12,2,-,918596,918632,787371,787416,+,37,47,918255,919630,787270,787432,0.4167,0.0417,0.5417,0.0417,0.7967,0.9109,0.0038,1,0.0242,1
VC0018,CDS,NC_002505,VcdRP,sRNA,NC_002505,24,1.7160978451832E-08,6.85576479524856E-07,2,+,15025,15062,2433393,2433428,-,37,35,14798,15175,2433387,2433528,0.625,0,0.7917,0,0.6698,0.9788,0.0664,0.9291,0.5377,1
VCA0931,CDS,NC_002506,Vcr017,sRNA,NC_002505,24,7.93516418295293E-11,4.17444167722611E-09,2,-,884780,884829,350277,350312,-,49,36,884427,885550,350273,350335,0.3333,0.0417,0.4583,0.0417,0.6791,0.5992,0.1223,0.9349,0.3478,1
VCA0436,CDS,NC_002506,VCA0505,CDS,NC_002506,24,4.72287491943297E-38,8.40502196559397E-36,2,+,394190,394229,434103,434134,+,40,31,393986,394828,433541,434376,0.1667,0,0.2083,0,0.3654,0.612,0,1,0,1
VCA0533:VCA0538,IGR,NC_002506,Vcr001,sRNA,NC_002505,24,5.88056785872714E-05,0.00102395055896341,2,+,472440,472483,21904,21939,+,43,36,472259,473337,21902,21941,0.375,0.0417,4,0.0417,0.1913,0.0802,0.1232,0.4518,0.025,1
VC0330,CDS,NC_002505,Vcr229,sRNA,NC_002506,24,0.000614961402503972,0.00703163280101989,2,-,349140,349182,897636,897677,+,43,42,348795,349353,897527,897725,0.5417,0.0833,0.625,0.125,0.3522,0.7536,0,1,0,0.995
VC0968,CDS,NC_002505,Vcr064,sRNA,NC_002505,24,6.84199687147206E-38,1.21348117937323E-35,2,-,1032482,1032522,1595730,1595762,-,41,32,1032029,1033190,1595728,1595771,0.4167,0.0833,0.5417,0.0833,0.6772,0.5546,0,1,0.4324,1
VCA0288,CDS,NC_002506,Vcr046,sRNA,NC_002505,24,3.90438610424277E-65,1.16137637979032E-62,2,+,308601,308642,1199333,1199365,+,42,33,308523,308703,1199282,1199384,0.375,0.0833,0.5833,0.0833,0.1447,0.8936,0,0.3008,0.7851,1
VC2069,CDS,NC_002505,VcdRP,sRNA,NC_002505,24,1.21548529960844E-12,7.4966207972118E-11,2,-,2225409,2225468,2433391,2433432,-,60,42,2224615,2226595,2433387,2433473,0.375,0.0417,0.4583,0.0417,0.4852,0.8519,0,0.8643,0.718,1
VCA0424,CDS,NC_002506,VCA0389:VCA0391,IGR,NC_002506,24,5.73756407781433E-38,1.01933798392009E-35,2,+,388603,388640,368522,368556,+,39,35,388303,388829,368246,368744,0.375,0.0833,0.5,0.0833,0.8013,0.3533,0.0448,1,0.0771,0.5756
VC1315,CDS,NC_002505,Vcr228,sRNA,NC_002506,24,1.06067735664052E-13,7.04247824760767E-12,2,+,1398900,1398984,787376,787415,+,85,40,1398697,1399845,787265,787431,0.4167,0.0417,0.5,0.125,0.3593,0.6641,0.1468,0.9978,0,1
VC1920,3UTR,NC_002505,VC2002,3UTR,NC_002505,24,9.72483032058005E-72,3.11520726106236E-69,2,-,2069307,2069350,2155715,2155747,+,44,33,2069304,2069352,2155684,2155751,0.5417,0.0833,0.625,0.0833,1,1,1,1,0.9472,1
VCA1079,CDS,NC_002506,VqmR,sRNA,NC_002506,24,6.47533363468532E-13,4.08817774028778E-11,2,-,1033064,1033099,1031543,1031579,+,36,37,1032607,1033200,1031504,1031588,0.125,0.0417,0.125,0.0417,0.0302,0.9394,0,0.7496,0.44,1
VC0779,CDS,NC_002505,Vcr017,sRNA,NC_002505,24,2.01295693507708E-10,1.02227772465336E-08,2,+,835973,836008,350282,350317,-,36,36,835600,836460,350275,350356,0.4583,0.0417,0.9167,0.125,0.4057,0.9207,0,0.944,0.1196,1
VC1864,CDS,NC_002505,GcvB,sRNA,NC_002505,24,3.82876253368515E-14,2.6450473697374E-12,2,-,2004288,2004326,954736,954771,-,39,36,2003815,2004475,954718,954830,0.25,0.0417,0.4167,0.0417,0.1848,0.739,0,0.7987,0.451,1
VCA0439,CDS,NC_002506,VCA0337,CDS,NC_002506,24,7.3901518301985E-48,1.62659897862608E-45,2,+,395994,396034,336750,336783,+,41,34,395298,396321,335973,337112,0.25,0.1667,0.6667,0.1667,0.7857,0.7165,0.0528,1,0,1
VC1455,CDS,NC_002505,Vcr043,sRNA,NC_002505,24,1.25283608303735E-06,3.50956743048964E-05,2,+,1566024,1566064,1114672,1114705,+,41,34,1566002,1566171,1114608,1114743,0.625,0,0.7083,0,0.1082,0.5157,0,0.426,0.1132,0.9623
VC2617,CDS,NC_002505,VC2616,CDS,NC_002505,24,3.23741865937863E-20,3.21914440505491E-18,2,-,2785836,2785879,2784438,2784473,-,43,37,2785392,2786434,2783895,2785187,0.3333,0,0.375,0,0.5415,0.6078,0,0.9774,0.1181,1
VCA0490,CDS,NC_002506,VqmR,sRNA,NC_002506,24,0.000212467554190278,0.0030115431721165,2,+,427253,427288,1031530,1031566,+,37,37,427134,427324,1031474,1031588,0.25,0,0.4167,0,0.9601,0.6153,0.7917,0.9989,0.24,1
VC0242,CDS,NC_002505,VcdRP,sRNA,NC_002505,24,1.883938780002E-08,7.49958135335607E-07,2,+,247962,247999,2433392,2433431,-,38,40,247919,248318,2433387,2433473,0.2917,0.0833,0.375,0.125,0.0505,0.9852,0,0.2797,0.718,1
VC0698,CDS,NC_002505,VqmR,sRNA,NC_002506,24,4.22105741662692E-09,1.83716583021577E-07,2,-,747161,747202,1031539,1031575,+,42,37,747129,747254,1031480,1031589,0.3333,0.2083,0.8333,0.375,0.517,0.9139,0.4613,0.5363,0.28,1
VC2087,CDS,NC_002505,VC2221,CDS,NC_002505,24,0.000377545259949923,0.00479866432280876,2,-,2248936,2249020,2375956,2375989,+,86,34,2246995,2249517,2375906,2376055,0.1667,0.2917,0.1667,0.3333,0.1866,0.4229,0,0.8772,0,0.8929
VC2399,CDS,NC_002505,VC0025,3UTR,NC_002505,24,2.01224792247162E-22,2.19135061674266E-20,2,-,2567682,2567706,21894,21915,+,26,22,2567642,2567711,21883,21919,0.2083,0,0.2083,0,0.8048,1,0.7673,0.8555,1,1
RNaseP,CDS,NC_002505,VCA0689,CDS,NC_002506,23,9.16038675204762E-18,8.09574451926083E-16,2,-,2580850,2580904,627710,627743,-,56,34,2580728,2581074,627691,627780,0.4348,0.087,0.6087,0.087,0.6039,0.9531,0.1009,0.8767,0.8473,1
VC2062,CDS,NC_002505,VC2063,CDS,NC_002505,23,2.01961722973047E-18,1.84277239412804E-16,2,-,2216879,2216916,2218547,2218590,-,38,44,2216461,2217536,2217656,2220002,0.3043,0.2174,0.4783,0.2174,0.6348,0.5906,0.0547,1,0,0.9868
VC0147,CDS,NC_002505,Vcr214,sRNA,NC_002505,23,4.59240483022762E-05,0.000831930876057364,2,+,137734,137764,2376071,2376130,+,31,60,137109,138136,2376030,2376143,0.2609,0.1304,0.2609,0.1739,0.6892,0.378,0.1319,1,0.0175,1
VC2193,CDS,NC_002505,Vcr043,sRNA,NC_002505,23,8.56096610194027E-08,3.0367073932092E-06,2,-,2341449,2341483,1114678,1114728,+,34,52,2340434,2341558,1114607,1114748,0.3478,0.1304,0.3913,0.1304,0.044,0.8704,0,0.9797,0.1069,0.9937
VCt028:VC0390,IGR,NC_002505,Vcr001,sRNA,NC_002505,23,1.22039013981954E-08,4.98836266456506E-07,2,+,407942,407986,21905,21940,+,45,36,407285,408267,21903,21941,0.3478,0.087,0.6957,0.087,0.4822,0.0935,0.1275,0.6245,0.05,1
VCA0728,CDS,NC_002506,TarB,sRNA,NC_002505,23,2.70971316854771E-05,0.000526119970653363,2,-,673454,673537,911235,911270,-,85,36,672616,674520,911231,911275,0.3478,0.087,0.3478,0.087,0.5962,0.5732,0.105,0.982,0.5172,1
VCA1094,CDS,NC_002506,VcdRP,sRNA,NC_002505,23,2.50349137231778E-11,1.37611395607514E-09,2,-,1050139,1050174,2433395,2433428,-,36,35,1050120,1050181,2433386,2433473,0.0435,0.0435,0.0435,0.0435,0.247,0.864,0.167,0.2827,0.718,1
VC2118,CDS,NC_002505,Vcr017,sRNA,NC_002505,23,2.5633938926892E-06,6.65974226497757E-05,2,-,2274427,2274468,350291,350325,-,42,35,2273734,2274636,350275,350361,0.1739,0.087,0.1739,0.087,0.0571,0.4551,0,0.7913,0.0652,1
VC0168,5UTR,NC_002505,VC0025,3UTR,NC_002505,23,8.56241550771844E-14,5.7400162015007E-12,2,-,166902,166928,21860,21884,+,27,25,166876,166956,21652,21923,0.3913,0,0.3913,0,0,1,0,0.0516,0,1
VC0218,CDS,NC_002505,Vssrna24,sRNA,NC_002505,23,0.000741563568439068,0.00815242254980178,2,+,226286,226353,106500,106535,+,68,36,226108,226470,106487,106538,0.4783,0.1304,0.6957,0.1304,0.5249,0.3401,0,1,0.1071,1
VC0330,5UTR,NC_002505,Vcr064,sRNA,NC_002505,23,4.50637801891118E-25,5.57853161915368E-23,2,-,349343,349383,1595736,1595770,-,41,35,349184,349402,1595728,1595796,0.1739,0.1304,0.1739,0.1304,0,0.4524,0,0.2632,0.0946,1
VC0036:VC0037,IGR,NC_002505,Vcr017,sRNA,NC_002505,23,1.73811257364728E-14,1.23601886564101E-12,2,-,35885,35922,350280,350314,-,38,35,35838,35940,350275,350343,0.2609,0.087,0.3478,0.1304,0.5826,0.5742,0.03,1,0.2609,1
VC0243,CDS,NC_002505,VC0244,CDS,NC_002505,23,5.15595364783444E-06,0.000123454732824838,2,+,250091,250129,251356,251386,+,39,31,249324,250455,250903,251554,0.3043,0.0435,0.3913,0.0435,0.7193,0.8172,0.0009,1,0.4062,0.9964
VC2599,CDS,NC_002505,Vcr214,sRNA,NC_002505,23,3.38769138120638E-05,0.000637428451122384,2,-,2766456,2766494,2376081,2376119,+,39,38,2766336,2766697,2376039,2376142,0.1739,0.0435,0.1739,0.0435,0.8163,0.7944,0.7185,0.8649,0.0965,1
VC0705,CDS,NC_002505,GcvB,sRNA,NC_002505,23,1.83501801689823E-27,2.44925500924689E-25,2,-,755850,755884,954730,954763,-,35,34,754920,756026,954718,954803,0.1739,0.0435,0.6522,0.0435,0.13,0.7779,0,0.9217,0.5833,1
VC2023,CDS,NC_002505,VC0025,3UTR,NC_002505,23,8.68043388878919E-20,8.50952252097885E-18,2,-,2176802,2176826,21886,21909,+,24,23,2176779,2176860,21883,21916,0.1739,0.0435,0.1739,0.0435,0.5079,1,0.4474,0.5326,1,1
VC0550,CDS,NC_002505,VC0551,CDS,NC_002505,23,2.70483685795394E-45,5.6773762186437E-43,2,+,583827,583938,585180,585213,+,112,34,582654,584433,584585,585616,0.2609,0.1739,0.7391,0.4348,0.7208,0.6468,0.0045,0.9967,0.1204,1
VCA1069,CDS,NC_002506,VqmR,sRNA,NC_002506,23,0.00177762767696109,0.0156902958728904,2,-,1019061,1019094,1031530,1031578,+,33,49,1018515,1019152,1031475,1031588,0.3913,0.087,0.3913,0.1304,0.7731,0.9328,0.7259,1,0.2467,1
VC2647,5UTR,NC_002505,Vcr012,sRNA,NC_002505,23,4.0694740335235E-32,6.29522841242345E-30,2,+,2821434,2821479,178697,178731,-,45,35,2821328,2821535,178692,178757,0.3478,0.2174,0.4348,0.2609,0,0.9785,0,0.0631,0.2152,1
VC1411:VC1415,IGR,NC_002505,Vcr017,sRNA,NC_002505,23,6.35316906787852E-06,0.000148267670586811,2,+,1506538,1506568,350277,350314,-,31,39,1506203,1506997,350275,350327,0.4348,0.1739,0.5217,0.2174,0.1905,0.9835,0.0855,0.314,0.4348,1
VC2271,CDS,NC_002505,tmRNA,CDS,NC_002505,23,5.93489139547428E-26,7.56273694359158E-24,2,-,2425431,2425475,914255,914275,-,45,21,2425428,2425475,914254,914276,0.2174,0.1304,0.3043,0.1304,0.9007,0.9533,0.8604,0.903,0.9512,1
VCA0279,CDS,NC_002506,VadR,sRNA,NC_002506,23,5.92057965855554E-08,2.16275658832477E-06,2,+,298453,298492,3243,3278,+,40,36,297969,298614,3230,3285,0.1304,0.087,0.1304,0.087,0.7883,0.4945,0,0.9839,0.3373,1
VC0230,CDS,NC_002505,Vcr001,sRNA,NC_002505,23,1.90719213344642E-07,6.38854137133118E-06,2,-,235111,235146,21905,21939,+,36,36,234716,235299,21902,21940,0.2174,0.1739,0.2609,0.1739,0.3094,0.9587,0.0565,0.8412,0.025,0.975
VC0643,CDS,NC_002505,VCA0689,3UTR,NC_002506,23,8.46811293454589E-10,4.01909363082558E-08,2,+,685889,685929,627707,627740,-,41,35,685726,687069,627688,627772,0.2174,0.087,0.4348,0.087,0.2197,1,0.1443,0.6424,0.8703,1
VC0071:VC0075,IGR,NC_002505,Vcr001,sRNA,NC_002505,23,7.74199103443073E-07,2.27622407400042E-05,2,-,74239,74281,21905,21939,+,43,35,74108,75062,21901,21940,0.5217,0,1.3478,0,0.251,0.9413,0.0279,0.2864,0,0.975
VC0522,CDS,NC_002505,Vcr017,sRNA,NC_002505,23,6.52236572739749E-05,0.00111591943058936,2,+,556675,556716,350292,350326,-,42,35,556262,556987,350275,350355,0.4783,0,0.6957,0,0.4678,0.8133,0,0.8017,0.1304,1
VCA0424,CDS,NC_002506,VcdRP,sRNA,NC_002505,23,6.10206123790168E-13,3.86188141894654E-11,2,+,388493,388524,2433390,2433450,-,32,61,388443,388572,2433386,2433474,0.3043,0,0.4783,0,0.5407,0.9899,0.3587,0.648,0.7148,1
VCA0189,CDS,NC_002506,Vcr214,sRNA,NC_002505,23,0.00016308217529448,0.00242443555443852,2,+,206157,206191,2376091,2376136,+,35,46,206035,206278,2376058,2376143,0.1304,0.0435,0.1304,0.0435,0.5802,0.5488,0.4243,0.6663,0.2632,1
VC0960,CDS,NC_002505,Vcr001,sRNA,NC_002505,23,4.10849865649714E-12,2.4275351114033E-10,2,-,1024721,1024779,21904,21939,+,59,36,1024640,1024837,21899,21941,0.0435,0.087,0.0435,0.087,0.6436,0.9609,0.3944,0.819,0,1
VC2575,CDS,NC_002505,VadR,sRNA,NC_002506,23,5.38938930395654E-08,1.98473268852356E-06,2,-,2754142,2754183,3248,3279,+,42,32,2754124,2754230,3230,3286,0.4348,0.1304,0.4783,0.1304,0.6699,0.9314,0,0.8319,0.3373,1
VC2762,CDS,NC_002505,Qrr3,sRNA,NC_002506,23,3.67746287016048E-15,2.75436677661538E-13,2,-,2949180,2949220,772299,772334,+,40,36,2948727,2949529,772269,772365,0.3043,0.0435,0.3913,0.0435,0.1892,0.7062,0,0.5224,0.1028,1
