name1,type1,ref1,name2,type2,ref2,nb_chimeras,nb_multi,p_value,fdr,in_libs,strand1,left1,right1,left2,right2,strand2,relpos1,relpos2
VC0170,CDS,NC_002505,VC0167:VC0170,IGR,NC_002505,5,0,1.9143296745964364e-8,1.6308097190939198e-6,2,+,169312,169955,168125,168323,+,0.8297,0.8452
VqmR,sRNA,NC_002506,VCA0482:VCA0503,IGR,NC_002506,5,0,0.0029879956972377318,0.036133491859790055,1,+,1031507,1031587,428249,428366,-,0.9933,0.4438
VqmR,sRNA,NC_002506,VC0981,CDS,NC_002505,5,2,0.00017448113341589849,0.004897854563893455,2,+,1031492,1031587,1045625,1045952,+,0.9933,0.0
VqmR,sRNA,NC_002506,VC1179,5UTR,NC_002505,5,0,9.119265203431581e-6,0.00043265641134034364,2,+,1031493,1031583,1250813,1250858,+,0.9667,0.2131
VqmR,sRNA,NC_002506,VCA0387,CDS,NC_002506,5,0,0.0004709558758031781,0.010343106822494806,2,+,1031499,1031587,366344,366690,+,0.9933,0.3399
VqmR,sRNA,NC_002506,VC0767,3UTR,NC_002505,5,0,0.0002822845502954087,0.007073240275217166,2,+,1031535,1031588,821464,821527,+,1.0,0.0
VqmR,sRNA,NC_002506,VCA0283,CDS,NC_002506,5,1,0.00329402842912193,0.03837401830015358,2,+,1031495,1031586,303390,304140,+,0.9867,0.3794
VqmR,sRNA,NC_002506,VCA0722,CDS,NC_002506,5,1,0.0015184798238429705,0.023421146212220398,2,+,1031492,1031585,666188,666281,+,0.98,0.0
VqmR,sRNA,NC_002506,VC1403,5UTR,NC_002505,5,2,1.0014646324328498e-7,7.61884419815754e-6,2,+,1031534,1031589,1495790,1495843,-,1.0,0.7584
VqmR,sRNA,NC_002506,VCA0265,CDS,NC_002506,5,1,0.00011362948051548193,0.0035042458981419562,2,+,1031509,1031586,282347,282500,+,0.9867,0.1316
VC0573,CDS,NC_002505,VCA0495,CDS,NC_002506,5,0,0.00030161754558026175,0.007443474479446901,2,+,604281,604753,429217,429311,+,0.9005,0.0
VC1403,CDS,NC_002505,VC1340,CDS,NC_002505,5,0,3.392888683432515e-5,0.001315258652358942,2,-,1495164,1495296,1426508,1426570,+,0.3335,0.3509
VCA0031,CDS,NC_002506,VCA0032:VCA0034,IGR,NC_002506,5,1,7.050320928751079e-9,6.351770129816988e-7,2,-,37981,39008,40006,40081,-,0.7872,0.9711
murG,CDS,NC_002505,mraY,CDS,NC_002505,5,0,0.00011443485075319326,0.003521956081712151,2,-,2570162,2570893,2574163,2574623,-,0.8167,0.0305
VC2221,CDS,NC_002505,VC1964,CDS,NC_002505,5,0,0.0013695364188524239,0.02188363005411923,2,+,2375924,2376003,2114328,2114972,-,0.5214,0.1223
VC2221,CDS,NC_002505,VC1518,CDS,NC_002505,5,1,5.669495206019292e-7,3.7404543457809336e-5,2,+,2375927,2376019,1631277,1631561,-,0.6357,0.3403
VCA1013:VCA1016,IGR,NC_002506,VCA0909:VCA0917,IGR,NC_002506,5,0,0.0003078383392193264,0.007559024472428476,2,-,963467,964512,868293,869817,-,0.9943,0.0804
rpmD,CDS,NC_002505,rplO,CDS,NC_002505,5,5,0.00011769696624226775,0.0035991796955657544,1,-,2756074,2756163,2755671,2755972,-,0.875,0.1705
rpmD,CDS,NC_002505,rpsE,CDS,NC_002505,5,5,0.00024249914913432614,0.006304099930284028,2,-,2756103,2756199,2756251,2756622,-,0.7102,0.2306
rpmD,CDS,NC_002505,rpmJ2,CDS,NC_002505,5,1,2.2633496565854564e-8,1.907466594907611e-6,2,-,2756154,2756242,2754123,2754254,-,0.4205,0.0
VC2283,CDS,NC_002505,VC2264:VC2279,IGR,NC_002505,5,0,0.0002961069098549586,0.007340471029285856,2,-,2438265,2439263,2420837,2425010,+,0.969,0.0029
VC1161,CDS,NC_002505,VC1439,CDS,NC_002505,5,3,0.004651768020809075,0.04735227312108115,2,-,1233564,1234161,1536436,1537191,-,0.3873,0.1204
VC1008:uvrB,IGR,NC_002505,gyrB,CDS,NC_002505,5,0,0.0015702479501100406,0.023949282301414607,1,+,1079903,1080707,11130,12809,+,0.1621,0.0112
flgH,CDS,NC_002505,flgC,CDS,NC_002505,5,1,0.00024095278161721697,0.006274797611917006,2,-,2341756,2342331,2346176,2346397,-,0.786,0.4928
flgH,CDS,NC_002505,flgF,5UTR,NC_002505,5,0,1.763871394992488e-8,1.510908200712698e-6,1,-,2341986,2342377,2343927,2343968,-,0.493,0.7556
VC2296:VC2301,IGR,NC_002505,VC2295,5UTR,NC_002505,5,0,1.5973848378847873e-11,1.8580720718954803e-9,2,-,2451945,2452121,2450808,2450923,-,0.9413,0.3154
VC0533,CDS,NC_002505,Qrr4,sRNA,NC_002506,5,0,0.00013529115537876758,0.004022600998746338,2,+,564464,564617,908255,908306,-,0.9561,0.0
VC1362,CDS,NC_002505,VC1212:VC1217,IGR,NC_002505,5,0,1.8922560834547217e-7,1.3717928938488005e-5,1,-,1451233,1451268,1295324,1295355,-,0.929,0.0306
VCA0727,CDS,NC_002506,VCA0720:modC,IGR,NC_002506,5,0,1.3948913203299213e-7,1.0357619380187094e-5,2,-,670860,671351,666318,667689,-,0.7662,0.0504
VC1786:VC1803,IGR,NC_002505,VCA0367,CDS,NC_002506,5,0,3.128793669148335e-6,0.00017124710538678103,2,+,1936991,1937423,355552,355717,+,0.0598,0.6751
VCA0891,5UTR,NC_002506,Vcr043,sRNA,NC_002505,5,0,0.0002064438974685654,0.005572216799811888,2,-,844967,845003,1114590,1114675,+,0.5636,0.0
VCA0892,CDS,NC_002506,VC1248,CDS,NC_002505,5,0,0.00012592044640904652,0.0037965868703882626,1,-,845057,845136,1319287,1320304,-,0.9925,0.3429
VCA0892,CDS,NC_002506,CsrC,sRNA,NC_002505,5,0,0.0021795870377004263,0.029612234970649808,1,-,845046,845195,943846,944160,+,1.0,0.0
VCA0892,CDS,NC_002506,VCA0891,CDS,NC_002506,5,0,1.2541412783545285e-8,1.0933429730555312e-6,2,-,845046,845177,843623,843891,-,1.0,0.7443
VCA0892,CDS,NC_002506,VCA0894:VCA0902,IGR,NC_002506,5,1,2.1880416393433592e-6,0.0001252466833585558,2,-,845109,845244,847121,847813,-,0.8618,0.8998
VCA0194,CDS,NC_002506,RNaseP,CDS,NC_002505,5,0,0.0038818096048037682,0.042428869398529474,1,-,211472,211936,2580715,2581049,-,0.5499,0.157
VCA0194,CDS,NC_002506,VCA0195,5UTR,NC_002506,5,0,8.704760289854825e-10,8.674234389078553e-8,2,-,211289,211502,212532,212645,-,0.7672,0.3624
VC1903,CDS,NC_002505,VCA0610,CDS,NC_002506,5,0,0.0016859118315034334,0.025097014855685877,2,-,2052115,2052755,546742,546961,+,0.8976,0.3446
VC1903,CDS,NC_002505,VC0910,CDS,NC_002505,5,0,8.430958060939734e-6,0.0004042118267259943,1,-,2053144,2053979,969967,970386,+,0.5406,0.1247
VC1291,CDS,NC_002505,mukB,CDS,NC_002505,5,0,0.0008006069233062799,0.015160149943740073,2,-,1369614,1370922,1851750,1852791,-,0.8573,0.1928
VC1291,CDS,NC_002505,dnaG,CDS,NC_002505,5,0,1.234659809772998e-7,9.252477425627709e-6,1,-,1371040,1371067,552684,552729,-,0.1119,0.8036
VC0028,CDS,NC_002505,VC0386,CDS,NC_002505,5,0,7.723594516956465e-5,0.0025679704025565477,2,-,25046,26297,400514,401080,+,0.862,0.0894
VC0162,CDS,NC_002505,VC2545,3UTR,NC_002505,5,1,0.000488937542862405,0.01064588529271081,2,+,157912,158069,2726610,2726645,+,0.4232,0.0
VC0162,CDS,NC_002505,Vcr008,sRNA,NC_002505,5,1,9.45064235723301e-12,1.1221935274917492e-9,2,+,157485,158385,158902,158970,+,0.6361,0.0
VC2573,CDS,NC_002505,VCA0015,CDS,NC_002506,5,0,0.0035310005723996683,0.040051043321754895,2,-,2753325,2753525,17764,18329,+,0.653,0.2594
VC2573,CDS,NC_002505,rpsE,CDS,NC_002505,5,0,0.001419227727243299,0.022403269794320127,2,-,2753296,2753573,2756272,2756666,-,0.7275,0.1431
VC1525,CDS,NC_002505,VC1524,CDS,NC_002505,5,2,4.942909020541314e-13,6.419523574065528e-11,2,+,1640008,1640639,1639293,1639857,+,0.8823,0.0
VC0329,CDS,NC_002505,VC0371,CDS,NC_002505,5,0,0.004970538209125065,0.04922326951944051,1,+,345972,348578,386770,387941,+,0.9688,0.1252
VC0329,CDS,NC_002505,VC0129,CDS,NC_002505,5,0,0.0013033552159297925,0.02119021991880003,2,+,344830,347716,123380,123479,+,0.7639,0.6078
VC0148,CDS,NC_002505,VC0264:VC0268,IGR,NC_002505,5,0,6.794515149606053e-5,0.002318779666987301,1,+,138143,138773,270605,271463,+,0.8873,0.0338
VC2330,CDS,NC_002505,VC2320,CDS,NC_002505,5,0,0.0036701594732867107,0.041000064776586666,2,-,2480347,2481143,2470396,2472264,-,0.8384,0.0
VC0338,CDS,NC_002505,groEL,CDS,NC_002505,5,0,1.7528348762752574e-5,0.0007555968575753898,2,-,358234,358547,2832901,2833104,-,0.4178,0.7038
ushA,CDS,NC_002505,VC2168:VC2172,IGR,NC_002505,5,0,1.5031830897980904e-10,1.6170196518794288e-8,2,-,2318937,2319531,2317045,2317811,-,0.8098,0.0338
VC1119,CDS,NC_002505,VC1118,5UTR,NC_002505,5,0,2.1046483317783273e-13,2.794616721228245e-11,2,+,1188248,1188336,1187194,1187244,+,0.9393,0.0
VC2295,CDS,NC_002505,VC2288,CDS,NC_002505,5,0,1.4614424171012946e-5,0.0006483095382580302,2,-,2449811,2450809,2443530,2443749,-,0.7269,0.03
VC2295,CDS,NC_002505,argD,5UTR,NC_002505,5,0,0.00015462166109674627,0.004463551225363225,2,-,2449828,2450385,2787755,2787806,-,0.7147,0.557
VC2523,CDS,NC_002505,VC2525,CDS,NC_002505,5,0,2.4502120333068182e-11,2.8149996008255376e-9,2,+,2708708,2709165,2710284,2710578,+,0.6235,0.3481
VC2733,CDS,NC_002505,VC2729,CDS,NC_002505,5,1,8.524823925835397e-5,0.0027854298021194276,2,-,2905327,2906792,2901418,2901951,-,0.9254,0.0
VC0904,3UTR,NC_002505,VC0897:VC0903,IGR,NC_002505,5,0,5.766474861375482e-11,6.425308811069967e-9,1,+,965054,965161,962705,963650,+,1.0,0.8649
VC0406,CDS,NC_002505,VC0005,CDS,NC_002505,5,0,0.0007826190463215675,0.014915220254686851,2,+,433715,434302,4004,4078,-,0.9747,0.3035
VC0897:VC0903,IGR,NC_002505,VC0897,3UTR,NC_002505,5,3,1.2906518486773191e-8,1.1237293486539104e-6,2,+,956556,957858,956384,956542,+,0.1851,0.2113
VC0180,CDS,NC_002505,VC0745,CDS,NC_002505,5,2,5.5842791486828765e-6,0.0002824370679593775,1,+,183164,183438,798803,799494,-,0.9726,0.1631
VC1270,CDS,NC_002505,VC1279,CDS,NC_002505,5,0,0.0014333966861343934,0.02254907943471046,2,+,1345456,1345768,1353999,1354728,+,0.6113,0.2454
VCA1090,CDS,NC_002506,VC1004,CDS,NC_002505,5,0,0.0005027028578428297,0.010858626014028856,2,-,1045761,1046259,1074703,1075857,+,0.9829,0.2312
VC2183,CDS,NC_002505,VC2184,CDS,NC_002505,5,1,2.694049206882865e-10,2.8216557003118247e-8,1,+,2328104,2328654,2329022,2329536,+,0.8803,0.1458
VCA0382a:VCA0387,IGR,NC_002506,VCA0310,CDS,NC_002506,5,1,2.651548783577353e-10,2.7783111943449236e-8,2,+,365339,365809,322175,322508,+,0.8684,0.0219
VC1418,CDS,NC_002505,VC1416,CDS,NC_002505,5,0,2.74338875174701e-12,3.377882778103245e-10,1,+,1514704,1515665,1512683,1513661,+,0.5475,0.6889
VC1649:VC1651,IGR,NC_002505,VC1652,CDS,NC_002505,5,0,3.499410355734575e-8,2.8629071759121605e-6,2,-,1778641,1779155,1781215,1782366,-,0.2051,0.2104
pheT,CDS,NC_002505,VC1216:pheS,IGR,NC_002505,5,1,2.3927167355174583e-11,2.753604348922551e-9,2,+,1297858,1298516,1295823,1296149,+,0.4466,0.0838
VC2439,CDS,NC_002505,VC2013,CDS,NC_002505,5,0,0.003100827809153523,0.036979373428147916,1,-,2616921,2617733,2166999,2167679,-,0.6264,0.3129
VC2118,3UTR,NC_002505,VCA0892,CDS,NC_002506,5,0,1.43296442059369e-5,0.0006373043334498191,2,-,2273487,2273537,845037,845424,-,0.4298,0.0704
VC2118,3UTR,NC_002505,flhB,3UTR,NC_002505,5,0,5.568572837572616e-8,4.416370300615737e-6,2,-,2273486,2273539,2274984,2275105,-,0.4386,0.0
VC2333,CDS,NC_002505,VC2334,5UTR,NC_002505,5,0,1.2105774715920672e-9,1.1899767798022262e-7,2,+,2483046,2483251,2484338,2484415,+,0.3184,0.0319
VC1745,CDS,NC_002505,VC1746:VC1751,IGR,NC_002505,5,0,2.515246792907394e-10,2.6410515720374584e-8,2,-,1880587,1881281,1882617,1883149,-,0.7578,0.784
recA,CDS,NC_002505,VC1318,CDS,NC_002505,5,0,0.0007676446572759088,0.014721130325447342,1,+,574969,575440,1401338,1401827,-,0.6992,0.3687
recA,CDS,NC_002505,VC0541,CDS,NC_002505,5,0,0.0005217693780700766,0.011152725248308305,2,+,574932,575733,573353,573732,+,0.9746,0.5257
VC2656,CDS,NC_002505,Qrr1,sRNA,NC_002505,5,0,0.0019128348252615333,0.027235575963434372,1,+,2827890,2828005,1090016,1090059,-,0.693,0.0
VC1932,CDS,NC_002505,VCA0205,CDS,NC_002506,5,0,0.00025813141801025064,0.006610154148904427,1,-,2084026,2084139,222534,222834,-,0.9294,0.6069
VC1008,3UTR,NC_002505,VC1008:uvrB,IGR,NC_002505,5,3,2.677839960800468e-7,1.890645649245426e-5,2,+,1079261,1079353,1079403,1081382,+,0.8919,0.0045
VCA0276,CDS,NC_002506,VC1989,CDS,NC_002505,5,0,0.001986704243924848,0.0279221421621607,1,-,293903,294359,2140992,2141200,-,0.6434,0.3212
VC0137,CDS,NC_002505,VC0130:rhtB,IGR,NC_002505,5,0,3.0029932954460035e-5,0.0011883584914560983,2,+,131457,132517,127990,130644,+,0.9233,0.372
VC0137,CDS,NC_002505,rhtB,5UTR,NC_002505,5,0,8.113180708646188e-14,1.1082305074368267e-11,2,+,132119,132578,130662,130748,+,0.9731,0.0761
VCA0894,CDS,NC_002506,VC0583,CDS,NC_002505,5,0,0.0003698318952422518,0.008674270676649607,2,-,846577,846759,612549,612846,-,0.2507,0.541
VC0673,CDS,NC_002505,VCA1013:VCA1016,IGR,NC_002506,5,0,0.001210959870959383,0.020163907526669647,2,+,720168,720544,963767,964715,-,0.7859,0.2089
VC1345,CDS,NC_002505,VC1347,3UTR,NC_002505,5,0,1.1623339583634318e-9,1.1442109870221153e-7,1,+,1432574,1433345,1435353,1435449,+,0.6857,0.0
VCA0301,CDS,NC_002506,VC1085,CDS,NC_002505,5,0,0.0017666581317584335,0.025856279914736376,1,+,316198,316494,1152220,1152372,+,0.5293,0.6894
VCA0301,CDS,NC_002506,VCA0304,CDS,NC_002506,5,1,5.752516949367089e-9,5.231147816990696e-7,2,+,316189,316638,318191,318391,+,0.7207,0.0
VCA0301,CDS,NC_002506,VCA0300,5UTR,NC_002506,5,0,6.950497341416562e-14,9.528982560389808e-12,1,+,316414,316778,315276,315320,+,0.9069,0.5405
recF,CDS,NC_002505,VC2607,CDS,NC_002505,5,0,0.001633151076451734,0.02457477199004166,2,+,10009,10368,2776652,2777126,-,0.3456,0.1237
recF,CDS,NC_002505,VC0013,5UTR,NC_002505,5,0,6.164958542232194e-11,6.855000626116467e-9,2,+,10035,10371,8826,8887,+,0.3483,0.0
VC2666,CDS,NC_002505,VCA1093,CDS,NC_002506,5,0,4.205163310616189e-5,0.0015715635150612916,1,+,2835453,2835488,1049605,1049644,-,0.859,0.2191
VC2527,CDS,NC_002505,VC2523,CDS,NC_002505,5,1,9.942403530124777e-11,1.0856424285711859e-8,2,+,2710645,2711059,2708548,2709358,+,0.8757,0.0
VC2528,CDS,NC_002505,VC2529,CDS,NC_002505,5,0,9.66747734847616e-6,0.00045505208915702736,2,+,2711138,2711856,2712164,2713383,+,1.0,0.1736
cysN,CDS,NC_002505,VC1080,CDS,NC_002505,5,2,0.00012131005267701873,0.0036843562167611288,2,-,2740086,2740281,1147688,1147834,+,0.8161,0.5315
flgB,CDS,NC_002505,VC0130,CDS,NC_002505,5,2,0.0006344727229616079,0.012865796023272359,2,-,2346764,2346871,124341,126120,+,0.6025,0.2286
flgB,CDS,NC_002505,flgL,CDS,NC_002505,5,2,7.209112530240015e-5,0.002430502655725687,2,-,2346671,2346953,2336397,2337222,-,0.838,0.1459
VC0392:VC0397,IGR,NC_002505,VC0897,CDS,NC_002505,5,0,2.2544880992580086e-7,1.6130962794472565e-5,1,+,417068,420276,955943,956333,+,0.6611,0.0
VCA1026,CDS,NC_002506,VC0038,CDS,NC_002505,5,0,0.0006763318298387209,0.013468058804627111,2,-,973464,974110,36558,36699,-,0.9084,0.0
VCA1026,CDS,NC_002506,VCA1024:VCA1026,IGR,NC_002506,5,0,2.969150279455372e-14,4.1553191388483e-12,1,-,973723,974070,972658,972964,-,0.6845,0.2445
VC1717,CDS,NC_002505,VC1715,CDS,NC_002505,5,1,8.26609704519482e-10,8.254733648882357e-8,2,-,1856008,1856343,1853651,1854380,-,0.61,0.0188
eno,CDS,NC_002505,mazG,CDS,NC_002505,5,0,4.5925250288223366e-5,0.001687780069303009,2,-,2626743,2627807,2629953,2630315,-,0.9024,0.5006
VCA0294:VCA0297,IGR,NC_002506,VCA0297,CDS,NC_002506,5,5,1.2929083791767782e-8,1.1255628073380754e-6,2,+,313184,313723,313885,314000,+,0.9767,0.0
VCA0294:VCA0297,IGR,NC_002506,VCA0300,CDS,NC_002506,5,0,1.4007541763638491e-6,8.43651905630764e-5,2,+,313277,313472,315345,315960,+,0.5269,0.0541
VCA0294:VCA0297,IGR,NC_002506,VCA0294,CDS,NC_002506,5,5,1.3279677246827853e-7,9.906984152815313e-6,2,+,313238,313649,312728,313030,+,0.8441,0.0321
VCA0294:VCA0297,IGR,NC_002506,VCA0292,5UTR,NC_002506,5,0,5.185721995556792e-10,5.277394366402203e-8,2,+,313281,313602,310878,310943,+,0.7599,0.0
VCA0689,3UTR,NC_002506,VC0422,CDS,NC_002505,5,0,0.001386499251990839,0.022062151230694056,2,-,627692,627727,451433,451950,+,1.0,0.0235
VCA0689,3UTR,NC_002506,VCA1075,CDS,NC_002506,5,2,0.00032791828721595893,0.007926536119165073,1,-,627691,627727,1028323,1028363,+,1.0,0.0694
VCA0689,3UTR,NC_002506,VC2161,CDS,NC_002505,5,0,0.0006038328086427476,0.01242150388892518,1,-,627691,627730,2309139,2310599,-,1.0,0.0069
VCA0689,3UTR,NC_002506,VCA0737,CDS,NC_002506,5,0,6.791288086567673e-5,0.002317996154752189,2,-,627690,627728,683498,683753,-,1.0,0.3693
VCA0689,3UTR,NC_002506,VC1008:uvrB,IGR,NC_002505,5,0,0.002566447892226615,0.03287282469510229,2,-,627691,627728,1079633,1085212,+,1.0,0.0323
VCA0689,3UTR,NC_002506,VC2296,3UTR,NC_002505,5,0,5.275547970309109e-9,4.82290166446031e-7,2,-,627690,627730,2451133,2451212,-,1.0,0.2953
rplO,CDS,NC_002505,rpmD,CDS,NC_002505,5,5,0.00011769696624226763,0.0035991796955657544,1,-,2755807,2755950,2756081,2756211,-,0.5507,0.0966
rplO,CDS,NC_002505,rpsM,5UTR,NC_002505,5,0,1.269441578098687e-7,9.495026303685023e-6,1,-,2755615,2755852,2753942,2753986,-,0.9931,0.5946
rplO,CDS,NC_002505,rplN,CDS,NC_002505,5,0,0.00019654211249657376,0.005368206957802983,2,-,2755915,2756030,2759569,2759684,-,0.3018,0.0
rplO,CDS,NC_002505,rpmJ3,3UTR,NC_002505,5,1,1.4926255838937172e-7,1.103068770445798e-5,2,-,2755620,2756046,2754041,2754107,-,0.9816,0.0
cysE,CDS,NC_002505,VC2654,CDS,NC_002505,5,0,2.2066862593801325e-7,1.5816215676070833e-5,2,-,2822211,2822972,2825016,2825346,-,0.933,0.0
VC1952,CDS,NC_002505,VC0604,CDS,NC_002505,5,0,7.199153351181088e-6,0.0003526022264293437,1,-,2104443,2106295,634567,635394,+,0.8961,0.2607
VCA0049,CDS,NC_002506,VCA0044,CDS,NC_002506,5,0,0.0005109604558551142,0.010985477194041197,2,-,56689,57597,52373,54119,+,0.9335,0.334
VC1279:VC1281,IGR,NC_002505,VC1284,CDS,NC_002505,5,1,7.984956054986423e-6,0.00038552670867616996,2,+,1355540,1356043,1359030,1359808,+,0.4775,0.0121
VC1773,CDS,NC_002505,VC1775,3UTR,NC_002505,5,2,3.803519737238143e-15,5.597875524668511e-13,2,-,1922982,1923686,1925155,1925218,-,0.8393,0.1333
VCA0155,CDS,NC_002506,VC0319,CDS,NC_002505,5,0,0.0006263066884560525,0.012744095322934692,2,-,171554,172416,333007,333197,+,0.7072,0.3451
VCA0155,CDS,NC_002506,VCA0141:VCA0152,IGR,NC_002506,5,0,7.601274046441417e-8,5.893903667541428e-6,1,-,171278,172367,168903,169881,-,0.8917,0.0014
VC1333,CDS,NC_002505,VC1337,CDS,NC_002505,5,0,1.1465299181232175e-6,7.064327062844153e-5,1,-,1416738,1417134,1420823,1421627,+,0.8802,0.0097
VC0216,CDS,NC_002505,VC0177:VC0178,IGR,NC_002505,5,4,0.0008656586121826708,0.01602185023140868,1,+,223657,223963,178859,179152,+,0.3005,0.3095
VC0216,CDS,NC_002505,radC,3UTR,NC_002505,5,0,1.9996582303955022e-9,1.9152143155939052e-7,2,+,224129,224999,225940,226030,+,0.912,0.018
VC1270:VC1272,IGR,NC_002505,VC1269,CDS,NC_002505,5,0,3.192824284467066e-11,3.637949002990601e-9,2,+,1346331,1346715,1344990,1345283,+,0.8648,0.4288
VC2253,CDS,NC_002505,VC0038,5UTR,NC_002505,5,0,0.002208302695768595,0.02985874743299847,2,-,2408665,2408918,36728,36823,-,0.9308,0.1409
VC2253,CDS,NC_002505,lpxD,CDS,NC_002505,5,0,2.0339708571189336e-5,0.0008563042535305108,1,-,2408705,2408975,2404998,2405542,-,0.9013,0.0332
VC2253,CDS,NC_002505,VC2264:VC2279,IGR,NC_002505,5,2,4.728263241585524e-6,0.0002446092551053208,2,-,2408700,2409008,2420963,2422161,+,0.905,0.0125
VCA0287,CDS,NC_002506,VCA0114,CDS,NC_002506,5,0,0.0011545153390220774,0.01952663983765984,2,+,307095,308279,124416,124980,+,0.9269,0.2804
VCA0287,CDS,NC_002506,VC1095,CDS,NC_002505,5,0,0.0007331257481625878,0.014258347819018986,2,+,307432,307802,1163762,1164252,+,0.6795,0.495
VC0478,CDS,NC_002505,VC0476,3UTR,NC_002505,5,0,2.641547842972613e-12,3.2573949522050767e-10,2,+,509540,510401,507924,508034,+,0.9257,0.0
VCA0025,CDS,NC_002506,VCA0025:VCA0027,IGR,NC_002506,5,0,2.084112242201704e-12,2.588319752758109e-10,1,+,30945,31091,32137,32506,+,0.4373,0.2211
acpS,CDS,NC_002505,era,CDS,NC_002505,5,0,2.2249134071594333e-10,2.346755698998961e-8,2,-,2640597,2640984,2642629,2643390,-,1.0,0.1095
VC1621,CDS,NC_002505,VC0767,CDS,NC_002505,5,0,0.0004896136291265752,0.010654168338775886,2,+,1742418,1742925,820079,821133,+,0.8684,0.0456
flgJ,CDS,NC_002505,flgF,CDS,NC_002505,5,0,0.0005032207243819394,0.010867611752455236,2,-,2339663,2340334,2343227,2343774,-,0.7868,0.2283
flgJ,CDS,NC_002505,flgD,CDS,NC_002505,5,2,0.0038422023691567567,0.04218082147587392,2,-,2339842,2340286,2345461,2345904,-,0.5959,0.3734
VCA0223,CDS,NC_002506,Vcr096,sRNA,NC_002506,5,0,2.963926129998123e-6,0.00016331691570946032,2,-,245710,246703,243940,244019,-,0.3745,0.0
VC1101,CDS,NC_002505,VC1099,CDS,NC_002505,5,0,5.536004803913368e-9,5.047165644522029e-7,2,+,1170735,1171627,1169375,1169564,+,0.9409,0.1856
VCA0141,CDS,NC_002506,clpA,CDS,NC_002505,5,0,0.001181283544673083,0.019828729188734514,2,-,156412,157114,1213110,1213926,+,0.4075,0.0357
VCA0141,CDS,NC_002506,VC1681,CDS,NC_002505,5,0,1.9458170492292844e-10,2.066090842438577e-8,2,-,156779,157114,1815830,1816368,+,0.2288,0.4044
VC0152,CDS,NC_002505,VC0150:VC0152,IGR,NC_002505,5,1,3.9273032176957304e-11,4.440945000734518e-9,2,+,142919,143410,141533,142106,+,0.9922,0.3355
VCA0300,CDS,NC_002506,VCA0276,CDS,NC_002506,5,0,0.001412317834766818,0.022339223377626158,2,+,315535,315634,292909,295748,-,0.5135,0.0
VCA0300,CDS,NC_002506,VCA0302,CDS,NC_002506,5,1,1.938928827097621e-9,1.8603851446349026e-7,2,+,315719,315895,317134,317233,+,0.9285,0.0
VCA0300,CDS,NC_002506,VCA0302,5UTR,NC_002506,5,0,1.5729924244914178e-10,1.688467297430365e-8,2,+,315391,315913,316988,317086,+,0.9571,0.0
VCA0300,CDS,NC_002506,VCA0329,CDS,NC_002506,5,0,2.173205617477927e-10,2.2948092553382726e-8,2,+,315314,315939,330436,330558,+,0.9984,0.0
glpT,CDS,NC_002506,glpQ,CDS,NC_002506,5,0,3.0184881618442557e-16,4.7019658773399474e-14,2,-,151893,152509,150379,150954,-,0.5876,0.2109
glgC,CDS,NC_002505,VCA0623,CDS,NC_002506,5,0,0.0013281911845570815,0.021449458087726515,1,-,1865914,1866223,557197,557423,+,0.5226,0.0842
oppD,CDS,NC_002505,VCA0638,CDS,NC_002506,5,0,0.004569702971701705,0.046885020644138575,2,+,1162665,1162872,572847,575655,-,0.578,0.0752
VCA0047,3UTR,NC_002506,VC2481:VC2490,IGR,NC_002505,5,4,4.398897833888207e-12,5.340552321912476e-10,1,-,54758,54853,2661332,2661366,+,1.0,0.0034
VC0930,CDS,NC_002505,oppB,CDS,NC_002505,5,0,1.664778239758561e-7,1.2184747384700385e-5,1,+,994544,994579,1160691,1160735,+,0.331,0.2641
VC0264,CDS,NC_002505,VC2720,CDS,NC_002505,5,2,0.004307008396455898,0.04520397563298521,1,+,269127,270059,2894858,2895187,+,0.7249,0.2164
VC0264,CDS,NC_002505,VC2635,CDS,NC_002505,5,0,0.0018284457717420016,0.02645263485325503,2,+,269399,269838,2805859,2807268,+,0.5633,0.0618
fliP,CDS,NC_002505,fabG,CDS,NC_002505,5,0,0.0001500711785256544,0.00436184774568793,2,-,2277595,2278168,2175003,2175241,-,0.6908,0.1139
fliP,CDS,NC_002505,VCA0044,CDS,NC_002506,5,0,0.004295005469463422,0.04512873032011069,1,-,2277655,2278104,51543,53015,+,0.624,0.0236
VCA0048,CDS,NC_002506,VCA0047,3UTR,NC_002506,5,1,1.5368623510030034e-9,1.4918572359069476e-7,2,-,56080,56423,54757,54927,-,0.9486,0.0134
VCA0994,CDS,NC_002506,VC0672,CDS,NC_002505,5,0,0.0025450890421923477,0.032701601650044806,1,-,948579,948646,718370,718759,+,0.7367,0.3143
VCA1046,CDS,NC_002506,mtlR,3UTR,NC_002506,5,0,2.339985540465968e-9,2.2254657183199845e-7,2,+,997467,997636,998705,998788,+,0.6109,0.0
VCA1046,CDS,NC_002506,VCA1048,5UTR,NC_002506,5,0,7.398929972450695e-10,7.425498902549322e-8,1,+,997025,997746,998785,998844,+,0.7062,0.2321
VC2336,CDS,NC_002505,VC2338,3UTR,NC_002505,5,1,3.29505185616398e-13,4.314663273244411e-11,2,-,2486113,2486297,2487310,2487489,-,0.6163,0.0872
flgI,5UTR,NC_002505,Vcr017,sRNA,NC_002505,5,1,3.0301053447738118e-5,0.001196487853493776,2,-,2341484,2341555,350313,350367,-,1.0,0.0
