name1,gene1,name2,gene2,type1,type2,relpos1,relpos2,nb_fragments,libs,norm_odds,p_value,ip_total_ratio1,ip_total_ratio2,chromosome1,first_start1,last_start1,chromosome2,first_start2,last_start2
U5.VC0713,VC0713,VC2183,VC2183,gene,gene,0.0,0.46864951768488744,6,1,9.52,0.0001040819,0.38,3.24,NC_002505,762545,762566,NC_002505,2328520,2328591
ileS,ileS,ileS,ileS,gene,gene,0.16735471578278818,0.637027627818355,6,1,190.14,0.0,3.5,1.47,NC_002505,729341,729386,NC_002505,730813,730873
VC0633,VC0633,VC2111 -> U3.VC2111,VC2111,gene,gene,0.0,0.45949214026602175,6,1,31.82,1.146e-7,1.06,4.84,NC_002505,-675787,-675756,NC_002505,-2269598,-2269568
VC2753 -> U3.VC2753,VC2753,IG.VC2497|VC2489,IG.VC2497|VC2489,gene,igr,0.0,0.1635241396803923,6,1,6.31,0.0009438816,0.31,0.22,NC_002505,-2939168,-2939154,NC_002505,-2679845,-2679828
VC0641 -> U3.VC0641,VC0641,U5.infB -> U3.nusA,nusA,gene,gene,0.45695364238410596,0.7694459988808058,6,1,62.13,2.2e-9,0.75,0.96,NC_002505,683801,683891,NC_002505,685336,685363
U3.VC2571,VC2571,IG.rplQ|VC2567,IG.rplQ|VC2567,gene,igr,0.7066563467492261,0.44393241167434716,6,1,59.18,3.1e-9,0.65,0.79,NC_002505,-2751497,-2751411,NC_002505,-2750387,-2750382
VC0302,VC0302,VC0302,VC0302,gene,gene,0.0,0.6818791946308724,6,1,925.88,0.0,7.72,4.82,NC_002505,310002,310062,NC_002505,311147,311174
U5.infB -> U3.nusA,nusA,U3.VC0641,VC0641,gene,gene,0.7739227756015669,0.46622516556291393,6,1,30.51,1.406e-7,0.72,1.07,NC_002505,685318,685399,NC_002505,683832,683874
VC0273,VC0273,U3.VC2033,VC2033,gene,gene,0.0,0.8646112600536193,6,1,4.52,0.0051079881,0.99,6.74,NC_002505,278507,278592,NC_002505,-2187578,-2187567
IG.VC0158|VC0162,IG.VC0158|VC0162,IG.VC0158|VC0162,IG.VC0158|VC0162,igr,igr,0.08930087744126805,0.34149448061137844,6,1,24.02,5.671e-7,0.15,0.78,NC_002505,150837,150876,NC_002505,152626,152651
trmE,trmE,VC0319,murB,gene,gene,0.45985832349468714,0.7246904588492352,6,1,1268.6,0.0,2.49,1.39,NC_002505,-1281,-1281,NC_002505,332750,332750
rpoB,rpoB,VC0329,VC0329,gene,gene,0.7907514450867053,0.07103218645948946,6,1,69.35,1.1e-9,1.51,1.17,NC_002505,343918,343969,NC_002505,344974,344974
VC0633 -> U5.VC0632,VC0633,VrrA,VrrA,gene,srna,0.6701183431952663,-1.0,6,1,5.21,0.002497879,0.69,1.25,NC_002505,-674838,-674811,NC_002505,1878730,1878788
VC2724,VC2724,VC2725,VC2726,gene,gene,0.22625,0.7236641221374046,6,1,257.47,0.0,4.3,3.62,NC_002505,-2897871,-2897802,NC_002505,-2899299,-2899234
U3.VC0457,VC0457,VC0459,VC0459,gene,gene,0.5198358413132695,0.042007001166861145,6,1,2204.35,0.0,2.31,2.64,NC_002505,-488217,-488207,NC_002505,-489480,-489418
GcvB,GcvB,VC1874 -> U3.VC1874,VC1874,srna,gene,-1.0,0.7508108108108108,6,1,121.42,0.0,1.2,3.15,NC_002505,-954878,-954834,NC_002505,2019817,2019897
VC2656,VC2656,VC2656,VC2656,gene,gene,0.674573055028463,0.15891840607210625,6,1,22.88,7.435e-7,1.25,1.43,NC_002505,2828310,2828338,NC_002505,2827205,2827269
VC0127,VC0127,U5.VC0129 -> U3.xerC,xerC,gene,gene,0.3867735470941884,0.648582995951417,6,1,559.02,0.0,3.13,4.76,NC_002505,121853,121895,NC_002505,122941,122971
prfC,prfC,prfC,prfC,gene,gene,0.5846965699208443,0.0,6,1,716.52,0.0,9.55,2.78,NC_002505,705100,705157,NC_002505,703916,703991
IG.VC0713|VC0714,IG.VC0713|VC0714,IG.VC2497|VC2489,IG.VC2497|VC2489,igr,igr,0.2678257472162532,0.16267861672444406,6,1,118.26,0.0,0.43,0.22,NC_002505,764312,764327,NC_002505,-2679857,-2679834
Vcr043,Vcr043,Vcr062,Vcr061,srna,srna,-1.0,-1.0,6,1,45.71,1.99e-8,3.31,0.66,NC_002505,1114608,1114645,NC_002505,-1585214,-1585200
VCA0213 -> U3.VCA0213,VCA0213,VCA0213,VCA0213,gene,gene,0.7633668607728957,0.03493912122816305,6,1,85.68,3.0e-10,47.68,1.57,NC_002506,-230491,-230432,NC_002506,-231846,-231829
IG.VC2497|VC2489,IG.VC2497|VC2489,bioD,bioD,igr,gene,0.015557622389447873,0.296259842519685,6,1,6.13,0.0010909187,0.29,5.72,NC_002505,-2681587,-2681584,NC_002505,1185351,1185397
U3.VCA0898,VCA0898,U3.eno,eno,gene,gene,0.7602974828375286,0.7601499063085572,6,1,12.06,2.82032e-5,4.04,0.88,NC_002506,853905,853958,NC_002505,-2626552,-2626547
rpoB,rpoB,rpoB,rpoB,gene,gene,0.793063583815029,0.4270520231213873,6,1,75.42,7.0e-10,1.51,0.91,NC_002505,343910,343997,NC_002505,342348,342394
fliD,fliD,VqmR,VqmR,gene,srna,0.07652173913043478,-1.0,6,1,9.03,0.000141782,1.32,1.32,NC_002505,-2295420,-2295403,NC_002506,1031506,1031551
VC2081,VC2081,VC2277 -> U5.frsA,VC2277,gene,gene,0.548197820620285,0.4319371727748691,6,1,172.33,0.0,3.05,3.54,NC_002505,-2240654,-2240650,NC_002505,-2431386,-2431345
IG.fre|murB,IG.fre|murB,IG.VC2753|VC2745,IG.VC2753|VC2745,igr,igr,0.027892561983471075,0.08008429926238145,6,"1,2",6.61,0.0007478352,0.27,0.29,NC_002505,323916,323938,NC_002505,-2937434,-2937400
recC,recC,VC2320,VC2320,gene,gene,0.36252002135611316,0.17244014263881813,6,1,583.03,0.0,14.02,4.0,NC_002505,-2474476,-2474447,NC_002505,-2471439,-2471424
clpA,clpA,clpA,clpA,gene,gene,0.25486381322957197,0.8120622568093385,6,1,429.38,0.0,0.97,2.3,NC_002505,1213800,1213869,NC_002505,1215259,1215273
VC1372,VC1372,IG.VC1372|VC1376,IG.VC1372|VC1376,gene,igr,0.2090663058186739,0.04167393199651264,6,1,73462.03,0.0,4.47,1.35,NC_002505,1462646,1462650,NC_002505,1463724,1463787
VC2277,VC2277,VC2278,VC2278,gene,gene,0.3586387434554974,0.0,6,1,404.73,0.0,2.91,2.89,NC_002505,-2431440,-2431405,NC_002505,-2433092,-2433000
VCA0184,VCA0184,VC2761 -> U3.VC2761,VC2761,gene,gene,0.0,0.6990679094540613,6,1,463.06,0.0,0.71,2.24,NC_002506,-203555,-203546,NC_002505,2948000,2948026
VC1097,VC1097,VCA0004 -> U5.VCA0005,VCA0004,gene,gene,0.042962356792144024,0.07645875251509054,6,1,18.45,2.5578e-6,1.47,2.46,NC_002505,-1167362,-1167349,NC_002506,4317,4366
VC0181,VC0181,VC0180,VC0180,gene,gene,0.17402597402597403,0.3291139240506329,6,1,2097.56,0.0,2.16,3.56,NC_002505,183736,183785,NC_002505,182525,182591
carB,carB,VC2390,VC2390,gene,gene,0.3067988668555241,0.6580958999305073,6,1,419.78,0.0,5.01,3.16,NC_002505,-2556057,-2556034,NC_002505,-2557350,-2557326
IG.VC2753|VC2745,IG.VC2753|VC2745,IG.VC0158|VC0162,IG.VC0158|VC0162,igr,igr,0.5488484118621105,0.8133314463628645,6,1,102.11,1.0e-10,0.26,0.28,NC_002505,-2928098,-2928060,NC_002505,155950,155995
VC0243,VC0243,VC0242,VC0242,gene,gene,0.5679099225897255,0.5150798344175045,6,1,66.17,1.5e-9,1.3,2.09,NC_002505,250261,250298,NC_002505,248913,248986
U3.VC0059,VC0059,IG.VC2753|VC2745,IG.VC2753|VC2745,gene,igr,0.26590909090909093,0.08013447739475137,6,1,26.66,3.13e-7,0.21,0.29,NC_002505,53760,53768,NC_002505,-2937426,-2937415
VCA0573,VCA0573,VCA0570 -> U3.VCA0570,VCA0570,gene,gene,0.4487034949267193,0.3027823240589198,6,1,910.28,0.0,0.73,0.73,NC_002506,-510366,-510340,NC_002506,-508286,-508236
VC1866,VC1866,U5.VC0648,VC0647,gene,gene,0.7643633540372671,0.8353231782626596,6,1,23.81,5.936e-7,1.55,2.39,NC_002505,2009061,2009085,NC_002505,692422,692427
IG.VCA0874|VCA0876,IG.VCA0874|VCA0876,Vcr099,Vcr099,igr,srna,0.1510344827586207,-1.0,6,1,6310.57,0.0,1.67,4.47,NC_002506,828073,828098,NC_002506,-517097,-517087
U5.VCA0495 -> VCA0495,VCA0495,VCA0496,VCA0496,gene,gene,0.0,0.06836734693877551,6,1,180.89,0.0,0.19,1.2,NC_002506,429217,429270,NC_002506,430379,430395
gyrB,gyrB,gyrB,gyrB,gene,gene,0.04011777695988222,0.5112256164887744,6,1,186.24,0.0,1.46,1.57,NC_002505,11334,11389,NC_002505,12611,12674
acpP,acpP,IG.VC0167|VC0170,IG.VC0167|VC0170,gene,igr,0.0708955223880597,0.3919292426755113,6,1,6.78,0.0006391392,0.94,0.49,NC_002505,-2174183,-2174128,NC_002505,167269,167295
VC2662,VC2662,U5.VC1913,ihfB,gene,gene,0.24571428571428572,0.28546712802768165,6,1,125.09,0.0,2.15,3.44,NC_002505,-2832095,-2832023,NC_002505,-2063218,-2063203
IG.VC0059|ccrB,IG.VC0059|ccrB,IG.VC2497|VC2489,IG.VC2497|VC2489,igr,igr,0.9092083410223288,0.45582142555170374,6,1,385.53,0.0,0.25,0.48,NC_002505,58700,58729,NC_002505,-2676398,-2676360
VC0428 -> U3.VC0428,VC0428,VC0424 -> Vcr201,Vcr201,gene,srna,0.40705563093622793,-1.0,6,1,114.66,1.0e-10,3.29,2.67,NC_002505,-456871,-456821,NC_002505,455259,455282
U3.VC0408 -> VC0409,VC0409,VC0411,VC0411,gene,gene,0.0,0.26344676180021953,6,1,74.11,8.0e-10,1.71,1.54,NC_002505,435502,435583,NC_002505,436806,436889
eno,eno,pyrG,pyrG,gene,gene,0.4453466583385384,0.6881775942178626,6,1,8.6,0.0001797804,1.02,1.35,NC_002505,-2627092,-2627016,NC_002505,-2628167,-2628134
rpoB,rpoB,rpoB,rpoB,gene,gene,0.3560693641618497,0.08601156069364162,6,1,94.11,2.0e-10,0.83,1.1,NC_002505,342034,342094,NC_002505,340895,340896
U5.pyrG,pyrG,pyrG,pyrG,gene,gene,0.0,0.5704697986577181,6,1,49.0,8.8e-9,0.31,0.92,NC_002505,-2629646,-2629638,NC_002505,-2628386,-2628371
VC1957,VC1957,U3.VC1956,VC1956,gene,gene,0.09868421052631579,0.6884343036978757,6,1,429.92,0.0,1.81,13.53,NC_002505,-2110759,-2110714,NC_002505,-2109590,-2109586
IG.VC2497|VC2489,IG.VC2497|VC2489,IG.VC0386|metH,IG.VC0386|metH,igr,igr,0.16234040754206477,0.2583001328021248,6,1,69.65,1.1e-9,0.25,1.63,NC_002505,-2679859,-2679842,NC_002505,403301,403303
VC2064,VC2064,VC2063,VC2063,gene,gene,0.296368989205103,0.29055325555137373,6,1,107.94,1.0e-10,1.52,1.77,NC_002505,-2220294,-2220224,NC_002505,-2219091,-2219029
VC2033 -> U3.VC2033,VC2033,VC2295,VC2295,gene,gene,0.8495308310991957,0.0,6,1,6.47,0.0008364781,3.04,0.77,NC_002505,-2187633,-2187601,NC_002505,-2450784,-2450722
pheT,pheT,U3.pheT,Vcr050,gene,srna,0.42873092668403423,-1.0,6,1,376.81,0.0,1.83,2.06,NC_002505,1298705,1298799,NC_002505,1299861,1299862
IG.VC0158|VC0162,IG.VC0158|VC0162,IG.VC0059|ccrB,IG.VC0059|ccrB,igr,igr,0.8113501273705066,0.3445285107953497,6,1,17.02,4.0838e-6,0.22,0.45,NC_002505,155921,155996,NC_002505,55632,55677
VCA0675,VCA0675,VCA0675 -> VCA0674,VCA0675,gene,gene,0.257435397367138,0.7976596782057533,6,1,342.56,0.0,2.3,1.55,NC_002506,-610889,-610851,NC_002506,-609799,-609726
VC0404,VC0404,VC0405,VC0405,gene,gene,0.527569775357386,0.7607301430685742,6,1,148.3,0.0,1.65,11.14,NC_002505,431104,431177,NC_002505,433046,433087
U3.tuf,tuf,U3.rplJ -> rplL,rplL,gene,gene,0.7830188679245284,0.0,6,1,9.97,8.22873e-5,0.77,1.19,NC_002505,336626,336650,NC_002505,339810,339879
VC1555,VC1555,VC1557,VC1557,gene,gene,0.07389162561576355,0.25337331334332835,6,1,1635.24,0.0,3.28,3.03,NC_002505,-1667467,-1667424,NC_002505,-1668695,-1668641
VC2624,VC2624,VC2623 -> U3.VC2623,VC2623,gene,gene,0.2785714285714286,0.6785714285714286,6,1,545.8,0.0,1.68,2.04,NC_002505,-2795683,-2795652,NC_002505,-2794280,-2794200
nusA,nusA,VC0641,VC0641,gene,gene,0.378847229994404,0.17350993377483442,6,1,26.7,3.048e-7,1.03,0.84,NC_002505,684626,684677,NC_002505,683600,683665
VCA0059,VCA0059,U5.VC0059,VC0059,gene,gene,0.0948905109489051,0.0,6,1,17.13,4.0267e-6,3.75,0.21,NC_002506,-66582,-66563,NC_002505,53481,53497
aspS,aspS,aspS,aspS,gene,gene,0.0,0.7604819277108433,6,1,159.87,0.0,1.03,12.75,NC_002505,1238137,1238178,NC_002505,1239816,1239889
VC0404,VC0404,VC0405,VC0405,gene,gene,0.12457454050374404,0.6985693142575234,6,1,247.68,0.0,3.03,4.05,NC_002505,430511,430584,NC_002505,432922,432957
VC2269,VC2269,VC2271,VC2271,gene,gene,0.1050390347764372,0.021382751247327157,6,1,733.35,0.0,2.33,2.9,NC_002505,-2424346,-2424302,NC_002505,-2426273,-2426216
U5.VC0348 -> U3.hfq,hfq,VC0350 -> U5.VC0351,VC0350,gene,gene,0.2895204262877442,0.6421875,6,1,3.97,0.0093888383,0.96,4.94,NC_002505,370443,370480,NC_002505,373923,373962
VC0415,VC0415,maf -> U5.VC0419,maf,gene,gene,0.5621742367833209,0.4765539803707743,6,1,61.44,2.4e-9,3.19,2.03,NC_002505,443028,443093,NC_002505,445111,445189
IG.VC0228|VC0241,IG.VC0228|VC0241,VC0241,VC0241,igr,gene,0.9815340909090909,0.34489281210592687,6,1,320.71,0.0,0.49,0.98,NC_002505,246226,246285,NC_002505,247321,247353
VC0755,VC0755,Vcr035,Vcr035,gene,srna,0.0,-1.0,6,1,335.35,0.0,1.15,7.85,NC_002505,806569,806587,NC_002505,807705,807758
VC1579,VC1579,VC1577 -> U3.VC1577,VC1577,gene,gene,0.4299492385786802,0.5932203389830508,6,1,137.77,0.0,2.57,1.71,NC_002505,-1689190,-1689119,NC_002505,-1687466,-1687422
VC0329,VC0329,VC0329,VC0329,gene,gene,0.13451720310765816,0.4594894561598224,6,1,71.65,9.0e-10,1.55,0.99,NC_002505,345249,345271,NC_002505,346704,346745
VC2656,VC2656,VC2657,VC2657,gene,gene,0.3557874762808349,0.42722117202268434,6,1,71.36,1.0e-9,1.32,1.36,NC_002505,2827626,2827679,NC_002505,2829153,2829170
VC2463,VC2463,U3.VC2464,VC2464,gene,gene,0.6966077400860009,0.5896103896103896,6,1,352.06,0.0,1.48,1.15,NC_002505,-2645393,-2645352,NC_002505,-2646965,-2646953
aceF,aceF,aceF,aceF,gene,gene,0.03942002718622564,0.589941096511101,6,1,96.76,2.0e-10,1.88,1.36,NC_002505,-2584685,-2584629,NC_002505,-2583467,-2583418
VC2030,VC2030,VC2030,VC2030,gene,gene,0.8536726431463274,0.27212261422787737,6,1,81.2,5.0e-10,1.6,2.64,NC_002505,2184512,2184579,NC_002505,2182509,2182561
U5.glnA,glnA,pfkA -> U3.pfkA,pfkA,gene,gene,0.0,0.6640926640926641,6,1,5.37,0.0021675905,1.32,8.02,NC_002505,2919042,2919066,NC_002505,-2856796,-2856739
U5.VCA0235 -> VCA0235,VCA0235,VCA0239,VCA0239,gene,gene,0.0,0.13039014373716631,6,1,900.79,0.0,0.67,7.23,NC_002506,256222,256264,NC_002506,260647,260651
IG.VCA0754a|VCA0751,IG.VCA0754a|VCA0751,IG.VCA0754a|VCA0751,IG.VCA0754a|VCA0751,igr,igr,0.21862483311081443,0.8227636849132176,6,1,93.53,2.0e-10,2.08,2.84,NC_002506,-699189,-699131,NC_002506,-697399,-697300
Vcr017,Vcr017,U5.sspA -> Vcr203,Vcr203,srna,srna,-1.0,-1.0,6,1,33.71,7.89e-8,3.85,2.43,NC_002505,-350323,-350303,NC_002505,606826,606875
VCA0676,VCA0676,VCA0678,VCA0678,gene,gene,0.01488833746898263,0.19505198996055934,6,1,100.45,1.0e-10,3.31,2.36,NC_002506,611838,611897,NC_002506,613207,613293
VC0406,VC0406,VC0405,VC0405,gene,gene,0.3939592908732764,0.5604341391218549,6,1,174.28,0.0,5.69,6.16,NC_002505,433841,433879,NC_002505,432631,432690
VC1865,VC1865,U3.VC2033,VC2033,gene,gene,0.46681057744198595,0.8646112600536193,6,1,3.16,0.0270538264,1.39,6.74,NC_002505,2006106,2006193,NC_002505,-2187577,-2187568
U5.VC2681 -> VC2681,VC2681,Spot42,Spot42,gene,srna,0.0,-1.0,6,1,17.41,3.7148e-6,0.98,0.47,NC_002505,2848318,2848337,NC_002505,106143,106155
aceF,aceF,aceF,aceF,gene,gene,0.18531943815133667,0.7689170820117807,6,1,107.9,1.0e-10,0.85,1.25,NC_002505,-2584368,-2584302,NC_002505,-2583094,-2583000
VC2464,VC2464,U5.VC2467 -> VC2467,VC2467,gene,gene,0.23896103896103896,0.0,6,1,686.45,0.0,4.35,0.89,NC_002505,-2647242,-2647216,NC_002505,-2649786,-2649728
frr,frr,pyrH,pyrH,gene,gene,0.4177362893815636,0.1096023278370514,6,1,60.66,2.6e-9,3.73,2.91,NC_002505,-2412969,-2412904,NC_002505,-2413995,-2413936
VC2369,VC2369,VC2371,VC2371,gene,gene,0.14377117049303725,0.272,6,1,271.12,0.0,7.74,3.35,NC_002505,-2527199,-2527100,NC_002505,-2530085,-2530027
IG.VC2598|rpsJ -> U5.rpsJ,IG.VC2598|rpsJ,rplW,rplD,igr,gene,0.9122807017543859,0.5476718403547672,6,1,4.97,0.0031360217,0.46,0.64,NC_002505,-2764983,-2764908,NC_002505,-2763188,-2763142
U3.dapF,dapF,xerC,xerC,gene,gene,0.6902654867256637,0.3133603238866397,6,1,511.08,0.0,2.4,2.84,NC_002505,121420,121429,NC_002505,122515,122570
VC2599,VC2599,VC2599,VC2599,gene,gene,0.5667269439421339,0.1678119349005425,6,1,209.14,0.0,2.08,1.32,NC_002505,-2766790,-2766712,NC_002505,-2767879,-2767829
Vcr090,Vcr090,VC1866,VC1866,srna,gene,-1.0,0.0,6,1,4.15,0.0075998595,0.19,1.84,NC_002506,3205,3217,NC_002505,2006981,2006997
VC0438,VC0438,VC0440,VC0440,gene,gene,0.3661248930710009,0.1342534504391468,6,1,288.31,0.0,4.88,3.47,NC_002505,469003,469053,NC_002505,470054,470071
VC2060,VC2060,VC2059,VC2059,gene,gene,0.1405775075987842,0.279126213592233,6,1,157.9,0.0,2.13,2.75,NC_002505,-2215387,-2215315,NC_002505,-2214299,-2214263
VC0524,VC0524,uppP,uppP,gene,gene,0.0,0.1115140525838622,6,1,378.79,0.0,4.38,10.36,NC_002505,558000,558063,NC_002505,559118,559157
rpsE,rpsE,secY,secY,gene,gene,0.05977584059775841,0.4828641370869033,6,1,2.88,0.0398347782,0.72,1.81,NC_002505,-2756578,-2756503,NC_002505,-2754679,-2754625
VC0767,VC0767,guaA,guaA,gene,gene,0.5517241379310345,0.48569886670264434,6,1,83.71,4.0e-10,2.65,2.01,NC_002505,821108,821168,NC_002505,822607,822668
VC1649,VC1649,VC1866,VC1866,gene,gene,0.5215827338129496,0.0,6,1,16.54,4.8891e-6,1.99,1.84,NC_002505,-1775336,-1775314,NC_002505,2006994,2006998
VC2753,VC2753,VC2706,VC2706,gene,gene,0.0,0.10710607621009269,6,1,8.19,0.0002391044,0.31,16.42,NC_002505,-2939178,-2939168,NC_002505,-2879334,-2879301
VC0127,VC0127,VC0130,VC0130,gene,gene,0.4749498997995992,0.22660451774829687,6,1,141.52,0.0,5.27,8.37,NC_002505,121932,121993,NC_002505,124523,124585
VC0406,VC0406,VC0407,VC0407,gene,gene,0.18778726198292844,0.3617021276595745,6,1,183.32,0.0,2.29,1.67,NC_002505,433500,433593,NC_002505,434737,434779
VC1520,VC1520,VC1520,VC1520,gene,gene,0.05021141649048626,0.620507399577167,6,1,383.02,0.0,2.67,4.38,NC_002505,-1634253,-1634217,NC_002505,-1633180,-1633133
rplJ,rplJ,U3.rplK -> rplA,rplA,gene,gene,0.0799492385786802,0.0,6,1,3.99,0.0091144367,1.08,0.71,NC_002505,339401,339450,NC_002505,338369,338399
VC2672,VC2672,VC1318,VC1318,gene,gene,0.37791411042944784,0.5479962721342032,6,1,28.31,2.223e-7,1.08,3.08,NC_002505,-2839696,-2839643,NC_002505,-1401393,-1401354
IG.VC0386|metH,IG.VC0386|metH,U3.VC2512,VC2512,igr,gene,0.26308100929614875,0.37155297532656023,6,1,21.67,1.0175e-6,1.19,3.84,NC_002505,403336,403340,NC_002505,2701515,2701521
VC2657,VC2657,VC2656,VC2656,gene,gene,0.21266540642722118,0.3557874762808349,6,1,54.03,5.0e-9,1.11,0.85,NC_002505,2828914,2828956,NC_002505,2827610,2827693
VC2128,VC2128,VC2128,VC2128,gene,gene,0.43502581755593805,0.0,6,1,291.76,0.0,3.5,9.67,NC_002505,-2281548,-2281503,NC_002505,-2282579,-2282506
mukB,mukB,VC1715,VC1715,gene,gene,0.3317277486910995,0.1860019175455417,6,1,177.68,0.0,5.08,7.17,NC_002505,-1851939,-1851900,NC_002505,-1854076,-1854024
pfkA,pfkA,U3.VC2598,VC2598,gene,gene,0.5806949806949807,0.610738255033557,6,1,3.56,0.0155279271,5.61,1.5,NC_002505,-2856894,-2856857,NC_002505,-2765212,-2765205
IG.tyrA|VC0700,IG.tyrA|VC0700,tyrA,tyrA,igr,gene,0.6197604790419161,0.2018220042046251,6,1,468.53,0.0,2.74,2.86,NC_002505,747322,747371,NC_002505,745040,745077
VC2744,VC2744,VC2744,VC2744,gene,gene,0.7125410991075622,0.04180366369187412,6,1,425.01,0.0,1.22,1.75,NC_002505,-2916936,-2916921,NC_002505,-2918397,-2918314
IG.VC0158|VC0162,IG.VC0158|VC0162,U3.VC0560,VC0560,igr,gene,0.3714973110670818,0.7922848664688428,6,1,11.71,3.31976e-5,0.5,2.97,NC_002505,152810,152891,NC_002505,596137,596163
IG.tyrA|VC0700,IG.tyrA|VC0700,U3.VC0695 -> tyrA,tyrA,igr,gene,0.4007698887938409,0.0,6,1,252.96,0.0,3.0,2.41,NC_002505,746808,746861,NC_002505,744715,744773
U5.zntA -> zntA,zntA,zntA,zntA,gene,gene,0.0,0.35840368380660015,6,1,72.79,9.0e-10,0.84,3.37,NC_002505,1097616,1097682,NC_002505,1098721,1098729
Vcr216,Vcr216,GcvB,GcvB,srna,srna,-1.0,-1.0,6,1,60.63,2.7e-9,3.44,1.02,NC_002505,-2518897,-2518876,NC_002505,-954761,-954729
IG.VC0713|VC0714,IG.VC0713|VC0714,IG.VC0158|VC0162,IG.VC0158|VC0162,igr,igr,0.9202969329947255,0.8130484007925276,6,"1,2",100.3,1.0e-10,0.29,0.28,NC_002505,767636,767699,NC_002505,155940,155985
VC2175,VC2175,VC2177,VC2177,gene,gene,0.32841007819287577,0.15666178623718888,6,1,382.06,0.0,2.65,1.4,NC_002505,-2321189,-2321105,NC_002505,-2322668,-2322630
U5.VC0485 -> VC0485,VC0485,Vcr024,Vcr024,gene,srna,0.0,-1.0,6,1,98.74,1.0e-10,0.41,0.91,NC_002505,-516193,-516107,NC_002505,-514671,-514669
FlaX,FlaX,U3.VCA0059,VCA0059,srna,gene,-1.0,0.24452554744525548,6,1,7.87,0.0002925819,5.53,2.32,NC_002505,-2334626,-2334606,NC_002506,-66494,-66487
VC0251,VC0251,VC0250,VC0250,gene,gene,0.1757292041771696,0.04002808988764045,6,1,53.7,5.2e-9,1.22,1.69,NC_002505,257901,257960,NC_002505,256370,256397
VC0249,VC0249,VC0250,VC0250,gene,gene,0.13236151603498542,0.4487359550561798,6,1,166.85,0.0,1.14,1.5,NC_002505,255113,255147,NC_002505,256966,256966
IG.VC2497|VC2489,IG.VC2497|VC2489,VC0242,VC0242,igr,gene,0.015557622389447873,0.6298048492016558,6,1,15.6,6.9951e-6,0.29,1.64,NC_002505,-2681587,-2681584,NC_002505,249141,249147
pfkA -> U3.pfkA,pfkA,U3.VC2662,VC2662,gene,gene,0.6640926640926641,0.512,6,1,3.58,0.0152187013,6.08,4.35,NC_002505,-2856791,-2856746,NC_002505,-2831829,-2831822
VC2080,VC2080,U3.pfkA,pfkA,gene,gene,0.8171896316507503,0.6872586872586872,6,1,74.69,1.2e-9,2.78,8.02,NC_002505,-2237256,-2237215,NC_002505,-2856739,-2856738
eno,eno,IG.VC1464|VC1470,IG.VC1464|VC1470,gene,igr,0.1748906933166771,0.2891253568647807,6,1,22.77,7.686e-7,0.89,0.22,NC_002505,-2627493,-2627481,NC_002505,1574544,1574546
truD,truD,surE,surE,gene,gene,0.1552346570397112,0.1695692025664528,6,1,485.09,0.0,1.84,5.27,NC_002505,561600,561659,NC_002505,562609,562686
VC2342,VC2342,U3.VC2699,VC2699,gene,gene,0.24591537494763302,0.7230864965774736,6,1,6.71,0.0006707556,1.17,5.41,NC_002505,-2496773,-2496719,NC_002505,2867849,2867849
VC2352,VC2352,VC2352,VC2352,gene,gene,0.0,0.6683804627249358,6,1,446.89,0.0,1.36,3.7,NC_002505,-2509683,-2509636,NC_002505,-2508527,-2508508
rplL,rplL,VC0097,VC0097,gene,gene,0.10676691729323308,0.0,6,1,51.04,7.9e-9,1.09,1.11,NC_002505,339983,339995,NC_002505,95112,95135
VC1258 -> Vcr052,Vcr052,VC1258,VC1258,srna,gene,-1.0,0.42761394101876676,6,1,41.51,2.34e-8,3.06,1.21,NC_002505,1332713,1332799,NC_002505,1331601,1331665
VC0411,VC0411,VC0412 -> VC0413,VC0412,gene,gene,0.03293084522502744,0.5626168224299065,6,1,113.16,1.0e-10,5.28,2.52,NC_002505,436604,436672,NC_002505,437802,437840
VC2026,VC2026,VC1640,VC1640,gene,gene,0.0,0.10553633217993079,6,1,80.1,5.0e-10,0.5,0.69,NC_002505,-2178998,-2178934,NC_002505,1766662,1766680
VC0408 -> U3.VC0408,VC0408,VC0410 -> VC0411,VC0410,gene,gene,0.5179775280898876,0.46446700507614214,6,1,49.65,8.2e-9,1.8,3.74,NC_002505,435408,435479,NC_002505,436507,436570
VC0731,VC0731,VC0013,VC0013,gene,gene,0.3152762730227519,0.6585714285714286,6,1,22.45,8.297e-7,1.84,4.27,NC_002505,-786889,-786808,NC_002505,9936,9954
VCA0996,VCA0996,IG.VCA0997|VCA0999,IG.VCA0997|VCA0999,gene,igr,0.6729967577582214,0.28179043743641913,6,1,103219.32,0.0,0.98,1.52,NC_002506,951261,951261,NC_002506,952800,952800
VC1990,VC1990,VC1828,VC1828,gene,gene,0.2638392857142857,0.0598404255319149,6,1,59317.66,0.0,2.44,1.08,NC_002505,-2142625,-2142625,NC_002505,-1970960,-1970960
IG.VC2753|VC2745,IG.VC2753|VC2745,IG.VC0059|ccrB,IG.VC0059|ccrB,igr,igr,0.5494003713181795,0.9158516331426463,6,"1,2",117.86,0.0,0.26,0.46,NC_002505,-2928098,-2928037,NC_002505,58711,58784
VC0178,VC0178,VC0179,VC0179,gene,gene,0.17849305047549377,0.22857142857142856,6,1,7047.32,0.0,1.15,1.5,NC_002505,179709,179755,NC_002505,180936,180938
